#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CDKN3	KIF23	9606.ENSP00000335357	9606.ENSP00000260363	0	0	0	0	0.512	0	0	0.153	0.570
CDKN3	KIF11	9606.ENSP00000335357	9606.ENSP00000260731	0	0	0	0	0.794	0.096	0	0.250	0.848
CDKN3	NDC80	9606.ENSP00000335357	9606.ENSP00000261597	0	0	0	0	0.799	0.064	0	0.351	0.867
CDKN3	MCM4	9606.ENSP00000335357	9606.ENSP00000262105	0	0	0	0	0.335	0.076	0	0.156	0.436
CDKN3	CENPE	9606.ENSP00000335357	9606.ENSP00000265148	0	0	0	0	0.784	0.072	0	0.122	0.808
CDKN3	MAD2L1	9606.ENSP00000335357	9606.ENSP00000296509	0	0	0	0	0.780	0.226	0	0.297	0.870
CDKN3	PCLAF	9606.ENSP00000335357	9606.ENSP00000300035	0	0	0	0	0.578	0	0	0.171	0.635
CDKN3	TPX2	9606.ENSP00000335357	9606.ENSP00000300403	0	0	0	0	0.787	0.044	0	0.178	0.818
CDKN3	FEN1	9606.ENSP00000335357	9606.ENSP00000305480	0	0	0	0	0.386	0.091	0	0.213	0.522
CDKN3	FOS	9606.ENSP00000335357	9606.ENSP00000306245	0	0	0	0	0.055	0.094	0	0.578	0.607
CDKN3	FANCI	9606.ENSP00000335357	9606.ENSP00000310842	0	0	0	0	0.398	0	0	0.112	0.443
CDKN3	TYMS	9606.ENSP00000335357	9606.ENSP00000315644	0	0	0	0	0.496	0	0	0.234	0.597
CDKN3	EZH2	9606.ENSP00000335357	9606.ENSP00000320147	0	0	0	0	0.261	0.053	0	0.380	0.528
CDKN3	H2AX	9606.ENSP00000335357	9606.ENSP00000434024	0	0	0	0	0.180	0.041	0	0.324	0.421
CDKN3	JUN	9606.ENSP00000335357	9606.ENSP00000360266	0	0	0	0	0	0.077	0	0.417	0.439
CDKN3	DNMT1	9606.ENSP00000335357	9606.ENSP00000352516	0	0	0	0	0.147	0	0	0.373	0.442
CDKN3	SMC4	9606.ENSP00000335357	9606.ENSP00000341382	0	0	0	0	0.353	0.094	0	0.141	0.453
CDKN3	ECT2	9606.ENSP00000335357	9606.ENSP00000376457	0	0	0	0	0.395	0.071	0	0.118	0.462
CDKN3	KIF14	9606.ENSP00000335357	9606.ENSP00000356319	0	0	0	0	0.495	0	0	0.085	0.518
CDKN3	DTL	9606.ENSP00000335357	9606.ENSP00000355958	0	0	0	0	0.420	0	0	0.294	0.573
CDKN3	TK1	9606.ENSP00000335357	9606.ENSP00000468425	0	0	0	0	0.486	0	0	0.205	0.574
CDKN3	FOXM1	9606.ENSP00000335357	9606.ENSP00000342307	0	0	0	0	0.514	0.096	0	0.287	0.659
CDKN3	STMN1	9606.ENSP00000335357	9606.ENSP00000410452	0	0	0	0	0.235	0.207	0	0.506	0.674
CDKN3	CENPN	9606.ENSP00000335357	9606.ENSP00000377007	0	0	0	0	0.687	0	0	0.057	0.692
CDKN3	CHEK1	9606.ENSP00000335357	9606.ENSP00000391090	0	0	0	0	0.490	0.051	0	0.437	0.704
CDKN3	MKI67	9606.ENSP00000335357	9606.ENSP00000357643	0	0	0	0	0.653	0	0	0.190	0.707
CDKN3	RRM2	9606.ENSP00000335357	9606.ENSP00000353770	0	0	0	0	0.651	0	0	0.213	0.713
CDKN3	NEK2	9606.ENSP00000335357	9606.ENSP00000355966	0	0	0	0	0.670	0	0	0.191	0.722
CDKN3	CKS2	9606.ENSP00000335357	9606.ENSP00000364976	0	0	0	0	0.665	0.046	0	0.210	0.725
CDKN3	CENPF	9606.ENSP00000335357	9606.ENSP00000355922	0	0	0	0	0.666	0	0	0.210	0.725
CDKN3	KIF2C	9606.ENSP00000335357	9606.ENSP00000361298	0	0	0	0	0.784	0	0	0.071	0.791
CDKN3	CEP55	9606.ENSP00000335357	9606.ENSP00000360540	0	0	0	0	0.798	0	0	0.154	0.822
CDKN3	NUSAP1	9606.ENSP00000335357	9606.ENSP00000499238	0	0	0	0	0.802	0	0	0.180	0.831
CDKN3	HMMR	9606.ENSP00000335357	9606.ENSP00000377492	0	0	0	0	0.801	0.089	0	0.154	0.833
CDKN3	UBE2C	9606.ENSP00000335357	9606.ENSP00000348838	0	0	0	0	0.808	0.047	0	0.230	0.847
CDKN3	TTK	9606.ENSP00000335357	9606.ENSP00000358813	0	0	0	0	0.788	0.071	0	0.295	0.849
CDKN3	PBK	9606.ENSP00000335357	9606.ENSP00000428489	0	0	0	0	0.819	0.092	0	0.226	0.861
CDKN3	PRC1	9606.ENSP00000335357	9606.ENSP00000377793	0	0	0	0	0.794	0.124	0	0.404	0.883
CENPE	TRIP13	9606.ENSP00000265148	9606.ENSP00000166345	0	0	0	0	0.469	0	0	0.343	0.636
CENPE	MCM5	9606.ENSP00000265148	9606.ENSP00000216122	0	0	0	0	0.215	0	0	0.277	0.408
CENPE	POLE2	9606.ENSP00000265148	9606.ENSP00000216367	0	0	0	0	0.378	0	0	0.197	0.479
CENPE	NCAPH	9606.ENSP00000265148	9606.ENSP00000240423	0	0	0	0	0.527	0.096	0	0.406	0.724
CENPE	GINS2	9606.ENSP00000265148	9606.ENSP00000253462	0	0	0	0	0.259	0	0	0.313	0.469
CENPE	KIF23	9606.ENSP00000265148	9606.ENSP00000260363	0	0	0	0.595	0.921	0	0.400	0.410	0.969
CENPE	KIF11	9606.ENSP00000265148	9606.ENSP00000260731	0	0	0	0.622	0.958	0.305	0.400	0.419	0.988
CENPE	NDC80	9606.ENSP00000265148	9606.ENSP00000261597	0	0	0	0	0.836	0.289	0	0.835	0.979
CENPE	MCM4	9606.ENSP00000265148	9606.ENSP00000262105	0	0	0	0	0.272	0	0	0.576	0.679
CENPE	MCM6	9606.ENSP00000265148	9606.ENSP00000264156	0	0	0	0	0.280	0	0	0.314	0.485
CENPE	EZH2	9606.ENSP00000265148	9606.ENSP00000320147	0	0	0	0	0.303	0	0	0.175	0.400
CENPE	TYMS	9606.ENSP00000265148	9606.ENSP00000315644	0	0	0	0	0.278	0	0	0.212	0.407
CENPE	TK1	9606.ENSP00000265148	9606.ENSP00000468425	0	0	0	0	0.365	0	0	0.151	0.438
CENPE	DTL	9606.ENSP00000265148	9606.ENSP00000355958	0	0	0	0	0.505	0	0	0.124	0.548
CENPE	PCLAF	9606.ENSP00000265148	9606.ENSP00000300035	0	0	0	0	0.439	0	0	0.244	0.558
CENPE	CKS2	9606.ENSP00000265148	9606.ENSP00000364976	0	0	0	0	0.405	0	0	0.324	0.581
CENPE	RRM2	9606.ENSP00000265148	9606.ENSP00000353770	0	0	0	0	0.545	0	0	0.336	0.685
CENPE	CENPN	9606.ENSP00000265148	9606.ENSP00000377007	0	0	0	0	0.438	0	0	0.475	0.692
CENPE	FANCI	9606.ENSP00000265148	9606.ENSP00000310842	0	0	0	0	0.490	0	0	0.428	0.696
CENPE	FOXM1	9606.ENSP00000265148	9606.ENSP00000342307	0	0	0	0	0.589	0.045	0	0.339	0.718
CENPE	CHEK1	9606.ENSP00000265148	9606.ENSP00000391090	0	0	0	0	0.421	0	0	0.597	0.757
CENPE	TACC3	9606.ENSP00000265148	9606.ENSP00000326550	0	0	0	0	0.496	0.094	0	0.586	0.795
CENPE	UBE2C	9606.ENSP00000265148	9606.ENSP00000348838	0	0	0	0	0.647	0.045	0	0.462	0.803
CENPE	NEK2	9606.ENSP00000265148	9606.ENSP00000355966	0	0	0	0	0.586	0	0	0.616	0.834
CENPE	ECT2	9606.ENSP00000265148	9606.ENSP00000376457	0	0	0	0	0.620	0	0	0.605	0.844
CENPE	KIF14	9606.ENSP00000265148	9606.ENSP00000356319	0	0	0	0.574	0.795	0	0	0.304	0.851
CENPE	PBK	9606.ENSP00000265148	9606.ENSP00000428489	0	0	0	0	0.827	0.083	0	0.356	0.889
CENPE	TPX2	9606.ENSP00000265148	9606.ENSP00000300403	0	0	0	0	0.804	0	0	0.480	0.894
CENPE	SMC4	9606.ENSP00000265148	9606.ENSP00000341382	0	0	0	0	0.668	0.093	0	0.693	0.899
CENPE	MKI67	9606.ENSP00000265148	9606.ENSP00000357643	0	0	0	0	0.876	0.095	0	0.356	0.921
CENPE	HMMR	9606.ENSP00000265148	9606.ENSP00000377492	0	0	0	0	0.807	0.057	0	0.625	0.926
CENPE	NUSAP1	9606.ENSP00000265148	9606.ENSP00000499238	0	0	0.228	0	0.844	0	0	0.455	0.929
CENPE	CEP55	9606.ENSP00000265148	9606.ENSP00000360540	0	0	0	0	0.838	0	0	0.621	0.936
CENPE	MAD2L1	9606.ENSP00000265148	9606.ENSP00000296509	0	0	0	0	0.450	0.222	0.500	0.762	0.942
CENPE	TTK	9606.ENSP00000265148	9606.ENSP00000358813	0	0	0	0	0.864	0	0	0.776	0.968
CENPE	KIF2C	9606.ENSP00000265148	9606.ENSP00000361298	0	0	0	0.614	0.836	0.068	0.800	0.672	0.988
CENPE	PRC1	9606.ENSP00000265148	9606.ENSP00000377793	0	0	0	0	0.829	0.633	0	0.859	0.990
CENPE	CENPF	9606.ENSP00000265148	9606.ENSP00000355922	0	0	0	0	0.926	0.230	0	0.986	0.999
CENPF	TRIP13	9606.ENSP00000355922	9606.ENSP00000166345	0	0	0	0	0.540	0	0	0.471	0.746
CENPF	MCM5	9606.ENSP00000355922	9606.ENSP00000216122	0	0	0	0	0.179	0	0	0.336	0.432
CENPF	NCAPH	9606.ENSP00000355922	9606.ENSP00000240423	0	0	0	0	0.420	0	0	0.370	0.619
CENPF	GINS2	9606.ENSP00000355922	9606.ENSP00000253462	0	0	0	0	0.345	0	0	0.298	0.521
CENPF	KIF23	9606.ENSP00000355922	9606.ENSP00000260363	0	0	0	0	0.854	0	0	0.542	0.930
CENPF	KIF11	9606.ENSP00000355922	9606.ENSP00000260731	0	0	0	0	0.903	0	0	0.728	0.972
CENPF	NDC80	9606.ENSP00000355922	9606.ENSP00000261597	0	0	0	0	0.853	0	0.720	0.727	0.987
CENPF	MCM4	9606.ENSP00000355922	9606.ENSP00000262105	0	0	0	0	0.349	0	0	0.380	0.579
CENPF	MCM6	9606.ENSP00000355922	9606.ENSP00000264156	0	0	0	0	0.337	0	0	0.352	0.552
CENPF	MAD2L1	9606.ENSP00000355922	9606.ENSP00000296509	0	0	0	0	0.657	0	0.500	0.544	0.915
CENPF	PCLAF	9606.ENSP00000355922	9606.ENSP00000300035	0	0	0	0	0.802	0	0	0.509	0.898
CENPF	TPX2	9606.ENSP00000355922	9606.ENSP00000300403	0	0	0	0	0.829	0	0	0.746	0.954
CENPF	FEN1	9606.ENSP00000355922	9606.ENSP00000305480	0	0	0	0	0.265	0	0	0.263	0.435
CENPF	FANCI	9606.ENSP00000355922	9606.ENSP00000310842	0	0	0	0	0.470	0	0	0.246	0.583
CENPF	TYMS	9606.ENSP00000355922	9606.ENSP00000315644	0	0	0	0	0.517	0	0	0.374	0.684
CENPF	EZH2	9606.ENSP00000355922	9606.ENSP00000320147	0	0	0	0	0.345	0.051	0	0.278	0.512
CENPF	TACC3	9606.ENSP00000355922	9606.ENSP00000326550	0	0	0	0	0.382	0.053	0	0.536	0.705
CENPF	SMC4	9606.ENSP00000355922	9606.ENSP00000341382	0	0	0	0	0.516	0	0	0.604	0.800
CENPF	FOXM1	9606.ENSP00000355922	9606.ENSP00000342307	0	0	0	0	0.747	0	0.750	0.845	0.989
CENPF	UBE2C	9606.ENSP00000355922	9606.ENSP00000348838	0	0	0	0	0.769	0	0	0.753	0.940
CENPF	RRM2	9606.ENSP00000355922	9606.ENSP00000353770	0	0	0	0	0.530	0	0	0.638	0.822
CENPF	CENPN	9606.ENSP00000355922	9606.ENSP00000377007	0	0	0	0	0.378	0	0	0.453	0.645
CENPF	CKS2	9606.ENSP00000355922	9606.ENSP00000364976	0	0	0	0	0.367	0	0	0.504	0.673
CENPF	CHEK1	9606.ENSP00000355922	9606.ENSP00000391090	0	0	0	0	0.492	0	0	0.549	0.761
CENPF	ECT2	9606.ENSP00000355922	9606.ENSP00000376457	0	0	0	0	0.614	0	0	0.429	0.770
CENPF	TK1	9606.ENSP00000355922	9606.ENSP00000468425	0	0	0	0	0.434	0	0	0.630	0.782
CENPF	DTL	9606.ENSP00000355922	9606.ENSP00000355958	0	0	0	0	0.792	0	0	0.508	0.893
CENPF	HMMR	9606.ENSP00000355922	9606.ENSP00000377492	0	0	0	0	0.787	0.045	0	0.669	0.927
CENPF	PRC1	9606.ENSP00000355922	9606.ENSP00000377793	0	0	0	0	0.866	0.292	0	0.391	0.937
CENPF	NUSAP1	9606.ENSP00000355922	9606.ENSP00000499238	0	0	0	0	0.855	0	0	0.631	0.944
CENPF	PBK	9606.ENSP00000355922	9606.ENSP00000428489	0	0	0	0	0.836	0	0	0.704	0.949
CENPF	CEP55	9606.ENSP00000355922	9606.ENSP00000360540	0	0	0	0	0.847	0	0	0.745	0.959
CENPF	KIF14	9606.ENSP00000355922	9606.ENSP00000356319	0	0	0	0	0.829	0.292	0	0.692	0.959
CENPF	TTK	9606.ENSP00000355922	9606.ENSP00000358813	0	0	0	0	0.886	0	0	0.723	0.967
CENPF	NEK2	9606.ENSP00000355922	9606.ENSP00000355966	0	0	0	0	0.882	0	0	0.759	0.970
CENPF	MKI67	9606.ENSP00000355922	9606.ENSP00000357643	0	0	0	0	0.902	0.292	0	0.727	0.979
CENPF	KIF2C	9606.ENSP00000355922	9606.ENSP00000361298	0	0	0	0	0.847	0	0	0.907	0.985
CENPN	TRIP13	9606.ENSP00000377007	9606.ENSP00000166345	0	0	0	0	0.520	0	0	0.267	0.633
CENPN	MCM5	9606.ENSP00000377007	9606.ENSP00000216122	0	0	0	0	0.263	0	0	0.225	0.405
CENPN	NCAPH	9606.ENSP00000377007	9606.ENSP00000240423	0	0	0	0	0.519	0	0	0.202	0.599
CENPN	GINS2	9606.ENSP00000377007	9606.ENSP00000253462	0	0	0	0	0.598	0	0	0.270	0.694
CENPN	KIF23	9606.ENSP00000377007	9606.ENSP00000260363	0	0	0	0	0.406	0	0	0.384	0.618
CENPN	KIF11	9606.ENSP00000377007	9606.ENSP00000260731	0	0	0	0	0.614	0	0	0.494	0.796
CENPN	NDC80	9606.ENSP00000377007	9606.ENSP00000261597	0	0	0	0	0.562	0	0	0.677	0.852
CENPN	MCM4	9606.ENSP00000377007	9606.ENSP00000262105	0	0	0	0	0.357	0	0	0.279	0.516
CENPN	MCM6	9606.ENSP00000377007	9606.ENSP00000264156	0	0	0	0	0.344	0	0	0.215	0.463
CENPN	MAD2L1	9606.ENSP00000377007	9606.ENSP00000296509	0	0	0	0	0.610	0	0.500	0.523	0.899
CENPN	PCLAF	9606.ENSP00000377007	9606.ENSP00000300035	0	0	0	0	0.443	0	0	0.247	0.563
CENPN	TPX2	9606.ENSP00000377007	9606.ENSP00000300403	0	0	0	0	0.486	0	0	0.563	0.766
CENPN	FEN1	9606.ENSP00000377007	9606.ENSP00000305480	0	0	0	0	0.403	0	0	0.300	0.564
CENPN	TYMS	9606.ENSP00000377007	9606.ENSP00000315644	0	0	0	0	0.439	0	0	0.132	0.492
CENPN	TACC3	9606.ENSP00000377007	9606.ENSP00000326550	0	0	0	0	0.384	0	0	0.113	0.431
CENPN	SLIT3	9606.ENSP00000377007	9606.ENSP00000332164	0	0	0	0	0	0	0	0.480	0.480
CENPN	FOXM1	9606.ENSP00000377007	9606.ENSP00000342307	0	0	0	0	0.375	0	0	0.448	0.640
CENPN	UBE2C	9606.ENSP00000377007	9606.ENSP00000348838	0	0	0	0	0.509	0	0	0.285	0.634
CENPN	RRM2	9606.ENSP00000377007	9606.ENSP00000353770	0	0	0	0	0.422	0	0	0.174	0.503
CENPN	NEK2	9606.ENSP00000377007	9606.ENSP00000355966	0	0	0	0	0.414	0	0	0.253	0.544
CENPN	KIF14	9606.ENSP00000377007	9606.ENSP00000356319	0	0	0	0	0.344	0	0	0.280	0.508
CENPN	TTK	9606.ENSP00000377007	9606.ENSP00000358813	0	0	0	0	0.590	0	0	0.298	0.700
CENPN	CEP55	9606.ENSP00000377007	9606.ENSP00000360540	0	0	0	0	0.556	0	0	0.287	0.670
CENPN	KIF2C	9606.ENSP00000377007	9606.ENSP00000361298	0	0	0	0	0.552	0	0	0.417	0.727
CENPN	CKS2	9606.ENSP00000377007	9606.ENSP00000364976	0	0	0	0	0.436	0	0	0.168	0.511
CENPN	ECT2	9606.ENSP00000377007	9606.ENSP00000376457	0	0	0	0	0.412	0	0	0.199	0.510
CENPN	TK1	9606.ENSP00000377007	9606.ENSP00000468425	0	0	0	0	0.370	0	0	0.104	0.411
CENPN	PRC1	9606.ENSP00000377007	9606.ENSP00000377793	0	0	0	0	0.559	0	0	0.187	0.626
CENPN	HMMR	9606.ENSP00000377007	9606.ENSP00000377492	0	0	0	0	0.465	0	0	0.418	0.675
CENPN	CHEK1	9606.ENSP00000377007	9606.ENSP00000391090	0	0	0	0	0.572	0	0	0.340	0.705
CENPN	NUSAP1	9606.ENSP00000377007	9606.ENSP00000499238	0	0	0	0	0.589	0	0	0.384	0.736
CENPN	PBK	9606.ENSP00000377007	9606.ENSP00000428489	0	0	0	0	0.719	0	0	0.165	0.756
CEP55	TRIP13	9606.ENSP00000360540	9606.ENSP00000166345	0	0	0	0	0.685	0	0	0.436	0.815
CEP55	POLE2	9606.ENSP00000360540	9606.ENSP00000216367	0	0	0	0	0.352	0	0	0.158	0.431
CEP55	NCAPH	9606.ENSP00000360540	9606.ENSP00000240423	0	0	0	0	0.464	0	0	0.369	0.647
CEP55	GINS2	9606.ENSP00000360540	9606.ENSP00000253462	0	0	0	0	0.460	0	0	0.167	0.531
CEP55	KIF23	9606.ENSP00000360540	9606.ENSP00000260363	0	0	0	0	0.794	0.398	0	0.819	0.975
CEP55	KIF11	9606.ENSP00000360540	9606.ENSP00000260731	0	0	0	0	0.994	0	0	0.519	0.997
CEP55	NDC80	9606.ENSP00000360540	9606.ENSP00000261597	0	0	0	0	0.840	0.126	0	0.432	0.914
CEP55	MCM4	9606.ENSP00000360540	9606.ENSP00000262105	0	0	0	0	0.373	0	0	0.412	0.615
CEP55	MCM6	9606.ENSP00000360540	9606.ENSP00000264156	0	0	0	0	0.329	0	0	0.175	0.423
CEP55	MAD2L1	9606.ENSP00000360540	9606.ENSP00000296509	0	0	0	0	0.567	0	0	0.402	0.730
CEP55	PCLAF	9606.ENSP00000360540	9606.ENSP00000300035	0	0	0	0	0.733	0	0	0.500	0.861
CEP55	TPX2	9606.ENSP00000360540	9606.ENSP00000300403	0	0	0	0	0.804	0	0	0.727	0.944
CEP55	FEN1	9606.ENSP00000360540	9606.ENSP00000305480	0	0	0	0	0.464	0	0	0.085	0.489
CEP55	FANCI	9606.ENSP00000360540	9606.ENSP00000310842	0	0	0	0	0.542	0	0	0.159	0.598
CEP55	TYMS	9606.ENSP00000360540	9606.ENSP00000315644	0	0	0	0	0.524	0	0	0.530	0.767
CEP55	EZH2	9606.ENSP00000360540	9606.ENSP00000320147	0	0	0	0	0.354	0	0	0.203	0.463
CEP55	TACC3	9606.ENSP00000360540	9606.ENSP00000326550	0	0	0	0	0.359	0.595	0	0.482	0.853
CEP55	LMNB2	9606.ENSP00000360540	9606.ENSP00000327054	0	0	0	0	0.367	0	0	0.095	0.403
CEP55	SMC4	9606.ENSP00000360540	9606.ENSP00000341382	0	0	0	0	0.487	0	0	0.283	0.616
CEP55	FOXM1	9606.ENSP00000360540	9606.ENSP00000342307	0	0	0	0	0.704	0	0	0.546	0.860
CEP55	UBE2C	9606.ENSP00000360540	9606.ENSP00000348838	0	0	0	0	0.810	0	0	0.691	0.938
CEP55	RRM2	9606.ENSP00000360540	9606.ENSP00000353770	0	0	0	0	0.801	0	0	0.739	0.945
CEP55	DTL	9606.ENSP00000360540	9606.ENSP00000355958	0	0	0	0	0.780	0	0	0.203	0.817
CEP55	NEK2	9606.ENSP00000360540	9606.ENSP00000355966	0	0	0	0	0.816	0	0	0.541	0.912
CEP55	KIF14	9606.ENSP00000360540	9606.ENSP00000356319	0	0	0	0	0.800	0.292	0	0.630	0.943
CEP55	MKI67	9606.ENSP00000360540	9606.ENSP00000357643	0	0	0	0	0.825	0	0	0.473	0.904
CEP55	TTK	9606.ENSP00000360540	9606.ENSP00000358813	0	0	0	0	0.846	0	0	0.660	0.945
CEP55	STMN1	9606.ENSP00000360540	9606.ENSP00000410452	0	0	0	0	0.138	0	0	0.427	0.484
CEP55	CKS2	9606.ENSP00000360540	9606.ENSP00000364976	0	0	0	0	0.432	0	0	0.480	0.692
CEP55	TK1	9606.ENSP00000360540	9606.ENSP00000468425	0	0	0	0	0.498	0	0	0.622	0.802
CEP55	CHEK1	9606.ENSP00000360540	9606.ENSP00000391090	0	0	0	0	0.752	0	0	0.501	0.871
CEP55	PRC1	9606.ENSP00000360540	9606.ENSP00000377793	0	0	0	0	0.824	0	0	0.476	0.904
CEP55	ECT2	9606.ENSP00000360540	9606.ENSP00000376457	0	0	0	0	0.654	0.292	0	0.673	0.913
CEP55	HMMR	9606.ENSP00000360540	9606.ENSP00000377492	0	0	0	0	0.873	0	0	0.443	0.926
CEP55	NUSAP1	9606.ENSP00000360540	9606.ENSP00000499238	0	0	0	0	0.839	0	0	0.584	0.930
CEP55	KIF2C	9606.ENSP00000360540	9606.ENSP00000361298	0	0	0	0	0.834	0	0	0.703	0.948
CEP55	PBK	9606.ENSP00000360540	9606.ENSP00000428489	0	0	0	0	0.842	0	0	0.740	0.957
CHEK1	TRIP13	9606.ENSP00000391090	9606.ENSP00000166345	0	0	0	0	0.575	0.071	0	0.245	0.676
CHEK1	MCM5	9606.ENSP00000391090	9606.ENSP00000216122	0	0	0	0	0.322	0.292	0.500	0.510	0.866
CHEK1	POLE2	9606.ENSP00000391090	9606.ENSP00000216367	0	0	0	0	0.485	0	0	0.360	0.656
CHEK1	NCAPH	9606.ENSP00000391090	9606.ENSP00000240423	0	0	0	0	0.267	0	0	0.500	0.618
CHEK1	GINS2	9606.ENSP00000391090	9606.ENSP00000253462	0	0	0	0	0.526	0.088	0	0.222	0.634
CHEK1	KIF23	9606.ENSP00000391090	9606.ENSP00000260363	0	0	0	0	0.524	0	0	0.370	0.687
CHEK1	KIF11	9606.ENSP00000391090	9606.ENSP00000260731	0	0	0	0	0.694	0	0	0.377	0.801
CHEK1	NDC80	9606.ENSP00000391090	9606.ENSP00000261597	0	0	0	0	0.486	0	0	0.242	0.594
CHEK1	MCM4	9606.ENSP00000391090	9606.ENSP00000262105	0	0	0	0	0.705	0.615	0.500	0.666	0.978
CHEK1	KDR	9606.ENSP00000391090	9606.ENSP00000263923	0	0	0	0	0	0	0	0.540	0.540
CHEK1	MCM6	9606.ENSP00000391090	9606.ENSP00000264156	0	0	0	0	0.455	0.292	0.500	0.549	0.901
CHEK1	PPARGC1A	9606.ENSP00000391090	9606.ENSP00000264867	0	0	0	0	0	0	0	0.442	0.442
CHEK1	DBF4	9606.ENSP00000391090	9606.ENSP00000265728	0	0	0	0	0.258	0.350	0.500	0.713	0.921
CHEK1	KIT	9606.ENSP00000391090	9606.ENSP00000288135	0	0	0	0.560	0	0	0.500	0.160	0.562
CHEK1	MAD2L1	9606.ENSP00000391090	9606.ENSP00000296509	0	0	0	0	0.785	0.088	0	0.658	0.927
CHEK1	PCLAF	9606.ENSP00000391090	9606.ENSP00000300035	0	0	0	0	0.463	0	0	0.189	0.545
CHEK1	TPX2	9606.ENSP00000391090	9606.ENSP00000300403	0	0	0	0	0.584	0	0	0.223	0.663
CHEK1	FEN1	9606.ENSP00000391090	9606.ENSP00000305480	0	0	0	0	0.518	0.099	0	0.688	0.853
CHEK1	FANCI	9606.ENSP00000391090	9606.ENSP00000310842	0	0	0	0	0.457	0	0.400	0.607	0.861
CHEK1	TYMS	9606.ENSP00000391090	9606.ENSP00000315644	0	0	0	0	0.551	0.232	0	0.635	0.863
CHEK1	EZH2	9606.ENSP00000391090	9606.ENSP00000320147	0	0	0	0	0.346	0	0	0.396	0.588
CHEK1	LMNB2	9606.ENSP00000391090	9606.ENSP00000327054	0	0	0	0	0.284	0	0	0.223	0.419
CHEK1	SMC4	9606.ENSP00000391090	9606.ENSP00000341382	0	0	0	0	0.380	0.049	0	0.294	0.548
CHEK1	FOXM1	9606.ENSP00000391090	9606.ENSP00000342307	0	0	0	0	0.415	0.045	0	0.479	0.683
CHEK1	UBE2C	9606.ENSP00000391090	9606.ENSP00000348838	0	0	0	0	0.349	0.071	0	0.530	0.691
CHEK1	DNMT1	9606.ENSP00000391090	9606.ENSP00000352516	0	0	0	0	0.165	0.510	0	0.351	0.711
CHEK1	RRM2	9606.ENSP00000391090	9606.ENSP00000353770	0	0	0	0	0.463	0.079	0	0.725	0.852
CHEK1	DTL	9606.ENSP00000391090	9606.ENSP00000355958	0	0	0	0	0.689	0.510	0	0.585	0.931
CHEK1	NEK2	9606.ENSP00000391090	9606.ENSP00000355966	0	0	0	0.568	0.512	0.307	0	0.196	0.704
CHEK1	KIF14	9606.ENSP00000391090	9606.ENSP00000356319	0	0	0	0	0.464	0	0	0.175	0.539
CHEK1	MKI67	9606.ENSP00000391090	9606.ENSP00000357643	0	0	0	0	0.403	0	0	0.296	0.562
CHEK1	TTK	9606.ENSP00000391090	9606.ENSP00000358813	0	0	0	0.562	0.560	0	0	0.213	0.639
CHEK1	JUN	9606.ENSP00000391090	9606.ENSP00000360266	0	0	0	0	0	0.131	0	0.444	0.496
CHEK1	KIF2C	9606.ENSP00000391090	9606.ENSP00000361298	0	0	0	0	0.500	0	0	0.498	0.738
CHEK1	XPA	9606.ENSP00000391090	9606.ENSP00000364270	0	0	0	0	0	0	0	0.590	0.590
CHEK1	CKS2	9606.ENSP00000391090	9606.ENSP00000364976	0	0	0	0	0.341	0	0	0.224	0.467
CHEK1	ECT2	9606.ENSP00000391090	9606.ENSP00000376457	0	0	0	0	0.418	0.088	0	0.441	0.678
CHEK1	HMMR	9606.ENSP00000391090	9606.ENSP00000377492	0	0	0	0	0.552	0.066	0	0.175	0.625
CHEK1	PRC1	9606.ENSP00000391090	9606.ENSP00000377793	0	0	0	0	0.522	0	0	0.093	0.548
CHEK1	PAICS	9606.ENSP00000391090	9606.ENSP00000382595	0	0	0	0	0.393	0	0	0.253	0.527
CHEK1	TK1	9606.ENSP00000391090	9606.ENSP00000468425	0	0	0	0	0.278	0	0	0.429	0.570
CHEK1	NUSAP1	9606.ENSP00000391090	9606.ENSP00000499238	0	0	0	0	0.561	0	0	0.287	0.673
CHEK1	PBK	9606.ENSP00000391090	9606.ENSP00000428489	0	0	0	0	0.641	0.067	0	0.273	0.735
CHEK1	H2AX	9606.ENSP00000391090	9606.ENSP00000434024	0	0	0	0	0.149	0.092	0	0.879	0.898
CIRBP	EGR1	9606.ENSP00000466025	9606.ENSP00000239938	0	0	0	0	0.043	0.054	0	0.447	0.455
CIRBP	TREM1	9606.ENSP00000466025	9606.ENSP00000244709	0	0	0	0	0	0	0	0.726	0.726
CIRBP	FOS	9606.ENSP00000466025	9606.ENSP00000306245	0	0	0	0	0.056	0.103	0	0.395	0.442
CIRBP	JUN	9606.ENSP00000466025	9606.ENSP00000360266	0	0	0	0	0.044	0.131	0	0.458	0.511
CKAP4	S100A9	9606.ENSP00000367265	9606.ENSP00000357727	0	0	0	0	0.056	0	0	0.445	0.453
CKB	SLC6A8	9606.ENSP00000299198	9606.ENSP00000253122	0	0	0	0	0.099	0	0	0.850	0.859
CKB	ENO1	9606.ENSP00000299198	9606.ENSP00000495530	0.042	0	0	0	0.133	0.259	0	0.621	0.736
CKS2	TRIP13	9606.ENSP00000364976	9606.ENSP00000166345	0	0	0	0	0.370	0	0	0.529	0.691
