,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
1222,1222,218361_at,3.83e-15,8.56e-17,-11.7350645,27.911688,-0.98289971,GOLPH3L,golgi phosphoprotein 3 like
1223,1223,206498_at,3.86e-15,8.65e-17,-11.7320288,27.901279,-2.38790949,OCA2,OCA2 melanosomal transmembrane protein
1228,1228,202341_s_at,3.94e-15,8.86e-17,-11.724845,27.876641,-2.80931524,TRIM2,tripartite motif containing 2
1230,1230,201540_at,3.96e-15,8.92e-17,-11.7231851,27.870947,-1.69234338,FHL1,four and a half LIM domains 1
1231,1231,220948_s_at,4.01e-15,9.04e-17,-11.7191373,27.857061,-1.68362233,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1
1233,1233,223008_s_at,4.1e-15,9.26e-17,-11.7121665,27.833142,-1.66246884,TMEM245,transmembrane protein 245
1234,1234,1555166_a_at,4.12e-15,9.32e-17,-11.7104018,27.827086,-2.0998673,ZNF396,zinc finger protein 396
1236,1236,206542_s_at,4.15e-15,9.39e-17,-11.7082181,27.819591,-1.3223127,SMARCA2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
1237,1237,205464_at,4.17e-15,9.45e-17,-11.7064297,27.813452,-1.85587906,SCNN1B,sodium channel epithelial 1 beta subunit
1239,1239,216885_s_at,4.2e-15,9.53e-17,-11.7039399,27.804906,-1.075778,DCAF8,DDB1 and CUL4 associated factor 8
1240,1240,244370_at,4.2e-15,9.54e-17,-11.7034723,27.803301,-2.33005522,KIAA2022,KIAA2022
1241,1241,213664_at,4.25e-15,9.65e-17,-11.7002267,27.792158,-3.47479775,SLC1A1,solute carrier family 1 member 1
1242,1242,225726_s_at,4.25e-15,9.65e-17,-11.7000921,27.791696,-3.56506685,PLEKHH1,"pleckstrin homology, MyTH4 and FERM domain containing H1"
1243,1243,65630_at,4.25e-15,9.67e-17,-11.6996107,27.790043,-1.68714473,TMEM80,transmembrane protein 80
1246,1246,205226_at,4.42e-15,1.01e-16,-11.6873079,27.747794,-2.52215668,PDGFRL,platelet derived growth factor receptor like
1247,1247,205773_at,4.42e-15,1.01e-16,-11.687131,27.747186,-1.94146953,CPEB3,cytoplasmic polyadenylation element binding protein 3
1248,1248,229926_at,4.42e-15,1.01e-16,-11.6868106,27.746086,-1.51856329,MIR3682,microRNA 3682
1249,1249,228561_at,4.45e-15,1.02e-16,-11.6849443,27.739675,-1.59190011,CDC37L1,cell division cycle 37 like 1
1252,1252,204431_at,4.47e-15,1.02e-16,-11.6831013,27.733344,-1.78335023,TLE2,transducin like enhancer of split 2
1254,1254,203056_s_at,4.49e-15,1.03e-16,-11.6812931,27.727131,-1.26976716,PRDM2,PR/SET domain 2
1256,1256,243225_at,4.61e-15,1.06e-16,-11.6730797,27.698908,-1.72024478,FGF14-AS2,FGF14 antisense RNA 2
1258,1258,209384_at,4.63e-15,1.07e-16,-11.6711335,27.69222,-0.65667701,PROSC,proline synthetase cotranscribed homolog (bacterial)
1259,1259,218633_x_at,4.67e-15,1.08e-16,-11.6688542,27.684385,-0.84034887,ABHD10,abhydrolase domain containing 10
1261,1261,227728_at,4.76e-15,1.1e-16,-11.6625397,27.662678,-1.11535024,PPM1A,"protein phosphatase, Mg2+/Mn2+ dependent 1A"
1262,1262,205164_at,4.79e-15,1.11e-16,-11.6607377,27.656482,-1.51254925,GCAT,glycine C-acetyltransferase
1264,1264,239741_at,4.82e-15,1.12e-16,-11.6580581,27.647269,-2.03815555,PYGO1,pygopus family PHD finger 1
1265,1265,207838_x_at,4.92e-15,1.14e-16,-11.6518906,27.626058,-1.54008678,PBXIP1,PBX homeobox interacting protein 1
1267,1267,209269_s_at,4.94e-15,1.14e-16,-11.6507285,27.622061,-1.41682665,SYK,spleen associated tyrosine kinase
1268,1268,226774_at,4.96e-15,1.15e-16,-11.6488809,27.615706,-1.02348172,FAM120B,family with sequence similarity 120B
1270,1270,227033_at,5.08e-15,1.18e-16,-11.6414819,27.590251,-1.34404888,PDIA3,protein disulfide isomerase family A member 3
1272,1272,225429_at,5.14e-15,1.2e-16,-11.6378132,27.577627,-1.65517094,PPP6C,protein phosphatase 6 catalytic subunit
1273,1273,220751_s_at,5.14e-15,1.2e-16,-11.6377784,27.577508,-2.28669892,FAXDC2,fatty acid hydroxylase domain containing 2
1274,1274,207842_s_at,5.16e-15,1.2e-16,-11.6364771,27.573029,-1.0372876,MIR6866///CASC3,microRNA 6866///cancer susceptibility candidate 3
1276,1276,211401_s_at,5.19e-15,1.21e-16,-11.6340896,27.564813,-2.34119662,FGFR2,fibroblast growth factor receptor 2
1277,1277,210640_s_at,5.21e-15,1.22e-16,-11.6329789,27.56099,-1.67836904,GPER1,G protein-coupled estrogen receptor 1
1280,1280,203682_s_at,5.38e-15,1.26e-16,-11.6230335,27.526753,-1.55476861,IVD,isovaleryl-CoA dehydrogenase
1281,1281,238451_at,5.43e-15,1.27e-16,-11.6198094,27.515651,-2.42896046,MPP7,membrane palmitoylated protein 7
1285,1285,235725_at,5.48e-15,1.29e-16,-11.6162917,27.503537,-1.22142855,SMAD4,SMAD family member 4
1286,1286,206702_at,5.52e-15,1.3e-16,-11.6139607,27.495509,-1.22719894,TEK,TEK receptor tyrosine kinase
1287,1287,204167_at,5.61e-15,1.32e-16,-11.6090202,27.478491,-1.299545,BTD,biotinidase
1290,1290,212326_at,5.61e-15,1.32e-16,-11.608442,27.476499,-1.72310031,VPS13D,vacuolar protein sorting 13 homolog D
1291,1291,214177_s_at,5.69e-15,1.34e-16,-11.6041582,27.46174,-1.70926906,PBXIP1,PBX homeobox interacting protein 1
1294,1294,241827_at,5.73e-15,1.36e-16,-11.6013648,27.452115,-0.89559088,ZNF615,zinc finger protein 615
1295,1295,228987_at,5.77e-15,1.37e-16,-11.5993346,27.445119,-1.18319982,FAM49B,family with sequence similarity 49 member B
1298,1298,227934_at,5.79e-15,1.38e-16,-11.5973265,27.438199,-1.443963,KPNA5,karyopherin subunit alpha 5
1299,1299,221614_s_at,5.79e-15,1.38e-16,-11.5972221,27.437839,-2.14144301,RPH3AL,rabphilin 3A-like (without C2 domains)
1300,1300,212730_at,5.81e-15,1.38e-16,-11.5961427,27.434119,-1.36313307,SYNM,synemin
1302,1302,228448_at,6.01e-15,1.43e-16,-11.58604,27.399293,-1.34684023,MAP6,microtubule associated protein 6
1304,1304,235852_at,6.17e-15,1.47e-16,-11.5780604,27.371777,-2.26821041,STON2,stonin 2
1306,1306,1554143_a_at,6.61e-15,1.58e-16,-11.5577444,27.301684,-2.24735708,SUGT1P3,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone pseudogene 3"
1307,1307,239711_at,6.62e-15,1.58e-16,-11.5568781,27.298694,-1.76089826,ADAL,adenosine deaminase like
1309,1309,212634_at,6.65e-15,1.59e-16,-11.555245,27.293057,-1.5270096,UFL1,UFM1 specific ligase 1
1310,1310,203054_s_at,6.78e-15,1.63e-16,-11.5492983,27.272529,-1.14375717,TCTA,T-cell leukemia translocation altered
1311,1311,203319_s_at,6.78e-15,1.63e-16,-11.5490197,27.271567,-1.69125437,ZNF148,zinc finger protein 148
1312,1312,210400_at,6.9e-15,1.66e-16,-11.5436593,27.253058,-2.00504474,GRIN2C,glutamate ionotropic receptor NMDA type subunit 2C
1313,1313,38892_at,6.96e-15,1.67e-16,-11.5412669,27.244796,-1.29355988,GLTSCR1L,GLTSCR1 like
1317,1317,204979_s_at,7.02e-15,1.69e-16,-11.537725,27.232563,-2.00005579,SH3BGR,SH3 domain binding glutamate rich protein
1318,1318,205259_at,7.02e-15,1.69e-16,-11.5376672,27.232364,-3.57650093,NR3C2,nuclear receptor subfamily 3 group C member 2
1319,1319,219798_s_at,7.11e-15,1.72e-16,-11.5335166,27.218027,-1.2057298,MEPCE,methylphosphate capping enzyme
1320,1320,201131_s_at,7.12e-15,1.72e-16,-11.5330913,27.216558,-5.94348949,CDH1,cadherin 1
1323,1323,235124_at,7.25e-15,1.75e-16,-11.5272957,27.196534,-1.5617844,EIF3J-AS1,EIF3J antisense RNA 1 (head to head)
1324,1324,211976_at,7.25e-15,1.76e-16,-11.527068,27.195748,-1.28879799,NUDT3,nudix hydrolase 3
1325,1325,225840_at,7.26e-15,1.76e-16,-11.5264815,27.193721,-2.4096058,TEF,"TEF, PAR bZIP transcription factor"
1326,1326,225792_at,7.3e-15,1.77e-16,-11.5244223,27.186605,-3.66693419,HOOK1,hook microtubule tethering protein 1
1327,1327,226146_at,7.31e-15,1.78e-16,-11.5237496,27.184281,-1.35992138,HEIH,hepatocellular carcinoma up-regulated EZH2-associated long non-coding RNA
1328,1328,225534_at,7.33e-15,1.78e-16,-11.5230376,27.18182,-1.62259042,SMIM19,small integral membrane protein 19
1330,1330,205160_at,7.39e-15,1.8e-16,-11.5200501,27.171496,-1.88565926,PEX11A,peroxisomal biogenesis factor 11 alpha
1331,1331,229691_at,7.4e-15,1.8e-16,-11.5193963,27.169236,-1.53753135,ZBTB42,zinc finger and BTB domain containing 42
1332,1332,236201_at,7.47e-15,1.82e-16,-11.5165056,27.159244,-2.3051755,SPTLC3,serine palmitoyltransferase long chain base subunit 3
1334,1334,204295_at,7.54e-15,1.84e-16,-11.5134631,27.148727,-1.04868586,SURF1,surfeit 1
1335,1335,234970_at,7.55e-15,1.84e-16,-11.5129012,27.146784,-2.13836584,TC2N,"tandem C2 domains, nuclear"
1336,1336,229147_at,7.55e-15,1.85e-16,-11.512835,27.146556,-3.20599444,RASSF6,Ras association domain family member 6
1340,1340,225551_at,7.62e-15,1.87e-16,-11.5092165,27.134045,-1.10133672,CNST,"consortin, connexin sorting protein"
1342,1342,224415_s_at,7.68e-15,1.89e-16,-11.5065027,27.124662,-1.08464469,HINT2,histidine triad nucleotide binding protein 2
1343,1343,208939_at,7.68e-15,1.89e-16,-11.5063335,27.124077,-1.1036164,SEPHS1,selenophosphate synthetase 1
1344,1344,208928_at,7.7e-15,1.89e-16,-11.5054371,27.120977,-2.11725256,POR,cytochrome p450 oxidoreductase
1347,1347,244669_at,7.97e-15,1.97e-16,-11.4946562,27.083689,-2.03843166,SNORD50B///SNORD50A,"small nucleolar RNA, C/D box 50B///small nucleolar RNA, C/D box 50A"
1350,1350,232239_at,8.02e-15,1.98e-16,-11.4923919,27.075855,-1.9067973,LINC00865,long intergenic non-protein coding RNA 865
1351,1351,220432_s_at,8.06e-15,1.99e-16,-11.490756,27.070195,-2.99680667,CYP39A1,cytochrome P450 family 39 subfamily A member 1
1352,1352,219461_at,8.08e-15,2e-16,-11.4896173,27.066256,-1.73440608,PAK6,p21 (RAC1) activated kinase 6
1353,1353,218658_s_at,8.25e-15,2.04e-16,-11.4835384,27.04522,-1.15945853,ACTR8,ARP8 actin-related protein 8 homolog
1356,1356,210051_at,8.41e-15,2.09e-16,-11.477399,27.023971,-1.39953011,RAPGEF3,Rap guanine nucleotide exchange factor 3
1357,1357,226157_at,8.41e-15,2.09e-16,-11.4769739,27.022499,-1.87753425,TFDP2,transcription factor Dp-2
1358,1358,211470_s_at,8.61e-15,2.14e-16,-11.4699903,26.998321,-3.76050302,SULT1C2,sulfotransferase family 1C member 2
1360,1360,206596_s_at,8.72e-15,2.17e-16,-11.4661069,26.984874,-1.09494149,NRL,neural retina leucine zipper
1362,1362,229313_at,8.88e-15,2.21e-16,-11.4605707,26.9657,-2.22664115,ANO5,anoctamin 5
1364,1364,222469_s_at,8.98e-15,2.24e-16,-11.4569179,26.953047,-1.00383921,TOLLIP,toll interacting protein
1366,1366,225346_at,9.17e-15,2.29e-16,-11.4503212,26.930192,-1.94735493,MTERF2,mitochondrial transcription termination factor 2
1367,1367,203813_s_at,9.37e-15,2.35e-16,-11.4438272,26.907688,-2.10081421,SLIT3,slit guidance ligand 3
1368,1368,228694_at,9.48e-15,2.37e-16,-11.4403227,26.895541,-1.34647315,AQR,aquarius intron-binding spliceosomal factor
1369,1369,211998_at,9.5e-15,2.38e-16,-11.4395697,26.892931,-1.30149367,MIR4738///H3F3B///H3F3A,"microRNA 4738///H3 histone, family 3B///H3 histone, family 3A"
1371,1371,218437_s_at,9.59e-15,2.41e-16,-11.4364841,26.882235,-1.75892543,LZTFL1,leucine zipper transcription factor like 1
1372,1372,231430_at,9.66e-15,2.43e-16,-11.4341104,26.874006,-1.42097608,FAM181B,family with sequence similarity 181 member B
1374,1374,218328_at,9.81e-15,2.47e-16,-11.429238,26.857111,-0.98976533,COQ4,coenzyme Q4
1375,1375,223960_s_at,9.84e-15,2.48e-16,-11.428132,26.853276,-1.59843827,CDIP1,cell death inducing p53 target 1
1376,1376,203954_x_at,9.84e-15,2.48e-16,-11.4280097,26.852852,-3.19878404,CLDN3,claudin 3
1377,1377,226248_s_at,9.91e-15,2.5e-16,-11.4256662,26.844725,-2.88690164,KIAA1324,KIAA1324
1378,1378,226303_at,9.92e-15,2.5e-16,-11.4252675,26.843342,-2.7891114,PGM5,phosphoglucomutase 5
1379,1379,206299_at,9.98e-15,2.52e-16,-11.4233885,26.836825,-2.35296567,FAM155B,family with sequence similarity 155 member B
1380,1380,1560316_s_at,9.99e-15,2.52e-16,-11.4228882,26.83509,-1.9211787,GLCCI1,glucocorticoid induced 1
1381,1381,201535_at,1e-14,2.54e-16,-11.4211652,26.829113,-1.33682385,UBL3,ubiquitin like 3
1382,1382,201717_at,1e-14,2.54e-16,-11.4210409,26.828682,-0.85917648,MRPL49,mitochondrial ribosomal protein L49
1383,1383,212151_at,1.01e-14,2.55e-16,-11.4194856,26.823287,-2.35871507,PBX1,PBX homeobox 1
1385,1385,238990_x_at,1.02e-14,2.57e-16,-11.4171139,26.81506,-2.1237731,TRIM61,tripartite motif containing 61
1387,1387,227909_at,1.02e-14,2.59e-16,-11.4156011,26.809812,-2.80563085,SMIM10L2B///SMIM10L2A,small integral membrane protein 10 like 2B///small integral membrane protein 10 like 2A
1389,1389,219854_at,1.02e-14,2.6e-16,-11.4141547,26.804793,-1.53744412,ZNF14,zinc finger protein 14
1390,1390,215425_at,1.03e-14,2.61e-16,-11.4127598,26.799954,-1.87245785,BTG3,BTG anti-proliferation factor 3
1391,1391,242292_at,1.04e-14,2.66e-16,-11.4078314,26.782852,-1.70287465,FAM226B///FAM226A,family with sequence similarity 226 member B (non-protein coding)///family with sequence similarity 226 member A (non-protein coding)
1392,1392,219195_at,1.05e-14,2.67e-16,-11.4068338,26.77939,-3.99078521,PPARGC1A,PPARG coactivator 1 alpha
1393,1393,229423_at,1.05e-14,2.68e-16,-11.4052246,26.773805,-1.33350658,CHEK1,checkpoint kinase 1
1394,1394,225838_at,1.06e-14,2.7e-16,-11.4034457,26.767631,-1.18297296,EPC2,enhancer of polycomb homolog 2
1397,1397,1554049_s_at,1.08e-14,2.75e-16,-11.3979995,26.748726,-0.92222103,DCAF8,DDB1 and CUL4 associated factor 8
1398,1398,226718_at,1.08e-14,2.75e-16,-11.397926,26.74847,-1.34689609,AMIGO1,adhesion molecule with Ig like domain 1
1399,1399,203917_at,1.09e-14,2.78e-16,-11.3947945,26.737599,-3.66269174,CXADR,coxsackie virus and adenovirus receptor
1400,1400,213364_s_at,1.09e-14,2.79e-16,-11.394456,26.736423,-2.27165735,SNX1,sorting nexin 1
1401,1401,204497_at,1.11e-14,2.85e-16,-11.388348,26.715214,-2.05518915,ADCY9,adenylate cyclase 9
1402,1402,201348_at,1.12e-14,2.87e-16,-11.3856037,26.705683,-3.07355446,GPX3,glutathione peroxidase 3
1403,1403,226712_at,1.14e-14,2.92e-16,-11.3805168,26.688014,-1.57120888,SSR1,signal sequence receptor subunit 1
1406,1406,235144_at,1.15e-14,2.96e-16,-11.376865,26.675328,-4.23091534,RASEF,RAS and EF-hand domain containing
1407,1407,206167_s_at,1.15e-14,2.97e-16,-11.3765148,26.674111,-3.26187436,ARHGAP6,Rho GTPase activating protein 6
1408,1408,236380_at,1.15e-14,2.97e-16,-11.3756317,26.671043,-1.53159756,RPP14,ribonuclease P/MRP subunit p14
1409,1409,228943_at,1.16e-14,2.99e-16,-11.373731,26.664439,-0.80353058,MAP6,microtubule associated protein 6
1410,1410,203953_s_at,1.16e-14,3e-16,-11.373173,26.6625,-4.52721089,CLDN3,claudin 3
1412,1412,232202_at,1.16e-14,3.01e-16,-11.3722233,26.6592,-2.29627725,FAM83B,family with sequence similarity 83 member B
1413,1413,205342_s_at,1.17e-14,3.02e-16,-11.3714592,26.656545,-3.45252436,SULT1C2,sulfotransferase family 1C member 2
1414,1414,224664_at,1.17e-14,3.02e-16,-11.3712444,26.655798,-1.05378044,ANAPC16,anaphase promoting complex subunit 16
1415,1415,221636_s_at,1.17e-14,3.02e-16,-11.3710942,26.655276,-1.97621432,MARC2,mitochondrial amidoxime reducing component 2
1416,1416,228287_at,1.17e-14,3.03e-16,-11.3700945,26.651803,-1.80268549,ING5,inhibitor of growth family member 5
1418,1418,219858_s_at,1.18e-14,3.06e-16,-11.367824,26.643912,-2.28184897,MFSD6,major facilitator superfamily domain containing 6
1420,1420,225490_at,1.19e-14,3.08e-16,-11.3651831,26.634733,-0.81091806,ARID2,AT-rich interaction domain 2
1421,1421,227215_at,1.19e-14,3.09e-16,-11.3643859,26.631962,-1.04797593,GOPC,golgi associated PDZ and coiled-coil motif containing
1424,1424,232033_at,1.2e-14,3.13e-16,-11.3607814,26.619433,-0.94902746,USP37,ubiquitin specific peptidase 37
1426,1426,203178_at,1.22e-14,3.18e-16,-11.3568676,26.605827,-2.59733476,GATM,glycine amidinotransferase
1427,1427,212583_at,1.22e-14,3.19e-16,-11.3558575,26.602315,-1.14961241,AQR,aquarius intron-binding spliceosomal factor
1428,1428,223522_at,1.22e-14,3.2e-16,-11.3545984,26.597937,-0.99365956,MIR600///MIR600HG,microRNA 600///MIR600 host gene
1430,1430,244647_at,1.25e-14,3.26e-16,-11.3489512,26.5783,-1.47890653,WBP11,WW domain binding protein 11
1431,1431,208869_s_at,1.25e-14,3.26e-16,-11.3489249,26.578208,-1.40671507,GABARAPL1,GABA type A receptor associated protein like 1
1432,1432,225334_at,1.25e-14,3.27e-16,-11.3484179,26.576445,-1.5499943,BORCS7,BLOC-1 related complex subunit 7
1433,1433,218679_s_at,1.25e-14,3.27e-16,-11.3482429,26.575836,-0.73917444,VPS28,"VPS28, ESCRT-I subunit"
1434,1434,244834_at,1.25e-14,3.28e-16,-11.3477658,26.574177,-1.35134972,RSG1,REM2 and RAB like small GTPase 1
1437,1437,207983_s_at,1.26e-14,3.32e-16,-11.343834,26.560502,-0.84484818,STAG2,stromal antigen 2
1438,1438,242269_at,1.26e-14,3.33e-16,-11.3435874,26.559644,-1.69182357,LINC00982,long intergenic non-protein coding RNA 982
1439,1439,209005_at,1.26e-14,3.33e-16,-11.3434693,26.559233,-1.25096175,FBXL5,F-box and leucine rich repeat protein 5
1440,1440,235423_at,1.26e-14,3.33e-16,-11.3431272,26.558043,-0.94386427,ORC2,origin recognition complex subunit 2
1442,1442,230921_s_at,1.27e-14,3.34e-16,-11.3424923,26.555835,-1.74942104,MAP3K12,mitogen-activated protein kinase kinase kinase 12
1443,1443,212328_at,1.31e-14,3.45e-16,-11.3333325,26.523967,-3.22101995,LIMCH1,LIM and calponin homology domains 1
1444,1444,208654_s_at,1.31e-14,3.46e-16,-11.3322908,26.520342,-0.91326195,CD164,CD164 molecule
1447,1447,227582_at,1.33e-14,3.51e-16,-11.3280503,26.505585,-2.27921121,KLHDC9,kelch domain containing 9
1448,1448,1553132_a_at,1.34e-14,3.54e-16,-11.3254569,26.496558,-2.35130716,TC2N,"tandem C2 domains, nuclear"
1449,1449,235334_at,1.34e-14,3.56e-16,-11.3238077,26.490818,-2.70454443,ST6GALNAC3,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
1451,1451,37512_at,1.35e-14,3.59e-16,-11.3217697,26.483724,-4.38615995,HSD17B6,hydroxysteroid 17-beta dehydrogenase 6
1452,1452,204573_at,1.35e-14,3.59e-16,-11.321587,26.483088,-1.7429861,CROT,carnitine O-octanoyltransferase
1453,1453,243036_at,1.38e-14,3.66e-16,-11.3164634,26.46525,-1.79943121,CCDC30,coiled-coil domain containing 30
1456,1456,209613_s_at,1.4e-14,3.74e-16,-11.3102066,26.443463,-4.16171748,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide"
1459,1459,221256_s_at,1.41e-14,3.77e-16,-11.3074011,26.433692,-1.71853985,HDHD3,haloacid dehalogenase like hydrolase domain containing 3
1460,1460,228027_at,1.43e-14,3.81e-16,-11.3047425,26.424432,-2.0970256,ARMCX5-GPRASP2///GPRASP2,ARMCX5-GPRASP2 readthrough///G protein-coupled receptor associated sorting protein 2
1461,1461,232109_at,1.43e-14,3.82e-16,-11.3036778,26.420723,-1.3228493,UBXN10,UBX domain protein 10
1463,1463,1558345_a_at,1.45e-14,3.88e-16,-11.2997557,26.40706,-2.05610404,LOC439911,uncharacterized LOC439911
1470,1470,203386_at,1.52e-14,4.08e-16,-11.2848217,26.355017,-1.37684565,TBC1D4,TBC1 domain family member 4
1473,1473,235366_at,1.56e-14,4.19e-16,-11.2773055,26.328814,-1.61203603,ZNF10,zinc finger protein 10
1474,1474,226068_at,1.56e-14,4.2e-16,-11.276714,26.326752,-1.4820895,SYK,spleen associated tyrosine kinase
1477,1477,223007_s_at,1.58e-14,4.26e-16,-11.2725586,26.312262,-1.96013878,TMEM245,transmembrane protein 245
1478,1478,227562_at,1.59e-14,4.3e-16,-11.2701147,26.303739,-1.60870563,LAMTOR3,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 3"
1479,1479,235896_s_at,1.6e-14,4.32e-16,-11.2686591,26.298663,-1.21912016,MIEF2,mitochondrial elongation factor 2
1482,1482,221542_s_at,1.6e-14,4.35e-16,-11.2667841,26.292123,-1.72403001,ERLIN2,ER lipid raft associated 2
1483,1483,207757_at,1.6e-14,4.36e-16,-11.2664765,26.29105,-1.301333,ZFP2,ZFP2 zinc finger protein
1484,1484,203387_s_at,1.61e-14,4.38e-16,-11.2648913,26.285521,-1.64321794,TBC1D4,TBC1 domain family member 4
1485,1485,205682_x_at,1.63e-14,4.43e-16,-11.2619312,26.275195,-1.05865891,APOM,apolipoprotein M
1486,1486,218099_at,1.65e-14,4.48e-16,-11.2587369,26.26405,-1.32375841,TEX2,testis expressed 2
1487,1487,227730_at,1.65e-14,4.49e-16,-11.258041,26.261622,-1.21911242,DYM,dymeclin
1488,1488,206320_s_at,1.66e-14,4.53e-16,-11.2554613,26.252621,-1.79429922,SMAD9,SMAD family member 9
1489,1489,202121_s_at,1.67e-14,4.55e-16,-11.2542472,26.248385,-0.85637607,CHMP2A,charged multivesicular body protein 2A
1490,1490,238831_at,1.67e-14,4.55e-16,-11.2539631,26.247393,-1.65759061,TMEM33,transmembrane protein 33
1493,1493,206197_at,1.68e-14,4.6e-16,-11.2508035,26.236367,-2.68909746,NME5,NME/NM23 family member 5
1498,1498,213307_at,1.72e-14,4.73e-16,-11.2429843,26.209074,-2.49701116,SHANK2,SH3 and multiple ankyrin repeat domains 2
1500,1500,203661_s_at,1.74e-14,4.77e-16,-11.2402887,26.199663,-1.62189614,TMOD1,tropomodulin 1
1501,1501,212605_s_at,1.74e-14,4.79e-16,-11.2393372,26.196341,-1.65723775,NUDT3,nudix hydrolase 3
1502,1502,228647_at,1.75e-14,4.81e-16,-11.2380887,26.191982,-1.86668262,LOC100049716,uncharacterized LOC100049716
1505,1505,239470_at,1.8e-14,4.97e-16,-11.2288171,26.159605,-1.4457901,C15orf56,chromosome 15 open reading frame 56
1508,1508,219800_s_at,1.84e-14,5.07e-16,-11.2232698,26.140228,-2.22796776,THNSL1,threonine synthase like 1
1512,1512,223426_s_at,1.87e-14,5.17e-16,-11.2176527,26.120603,-1.37670978,EPB41L4B,erythrocyte membrane protein band 4.1 like 4B
1513,1513,203356_at,1.89e-14,5.23e-16,-11.214161,26.108402,-1.23067261,CAPN7,calpain 7
1514,1514,224250_s_at,1.89e-14,5.24e-16,-11.2139171,26.10755,-1.5345808,SECISBP2,SECIS binding protein 2
1517,1517,223074_s_at,1.92e-14,5.34e-16,-11.2083429,26.088068,-1.3664015,AIF1L,allograft inflammatory factor 1 like
1518,1518,226277_at,1.92e-14,5.34e-16,-11.2082451,26.087727,-1.40337994,COL4A3BP,collagen type IV alpha 3 binding protein
1521,1521,224676_at,1.94e-14,5.41e-16,-11.2044817,26.074572,-1.73977528,TMED4,transmembrane p24 trafficking protein 4
