,Unnamed: 0,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
6099,6142,223626_x_at,4.41e-09,4.96e-10,7.4940975,12.412231,0.91933669,IFI27L2,interferon alpha inducible protein 27 like 2
6100,6143,218240_at,4.44e-09,4.99e-10,7.4920918,12.404617,0.53230362,NKIRAS2,NFKB inhibitor interacting Ras like 2
6101,6144,202411_at,4.45e-09,5e-10,7.4917857,12.403455,2.22642571,IFI27,interferon alpha inducible protein 27
6102,6145,239810_at,4.46e-09,5.01e-10,7.4913418,12.40177,0.80566561,VASH1,vasohibin 1
6104,6147,227566_at,4.46e-09,5.02e-10,7.4908521,12.399911,3.71005439,LOC102725271///NTM,neurotrimin-like///neurotrimin
6105,6148,220091_at,4.48e-09,5.04e-10,7.4898622,12.396153,1.34125671,SLC2A6,solute carrier family 2 member 6
6110,6153,201898_s_at,4.51e-09,5.08e-10,7.4876815,12.387875,0.90648536,UBE2A,ubiquitin conjugating enzyme E2 A
6113,6156,208149_x_at,4.54e-09,5.11e-10,7.4862131,12.3823,0.95082659,DDX11,DEAD/H-box helicase 11
6114,6157,206503_x_at,4.55e-09,5.12e-10,7.485636,12.38011,0.90452189,PML,promyelocytic leukemia
6116,6159,219879_s_at,4.55e-09,5.13e-10,7.4851354,12.378209,0.62644142,C17orf53,chromosome 17 open reading frame 53
6123,6166,220060_s_at,4.59e-09,5.17e-10,7.4829249,12.369818,1.73838386,PARPBP,PARP1 binding protein
6130,6173,203481_at,4.71e-09,5.32e-10,7.4756767,12.342302,0.83251962,SLF2,SMC5-SMC6 complex localization factor 2
6132,6175,224788_at,4.72e-09,5.34e-10,7.4747951,12.338955,0.64878095,ARF6,ADP ribosylation factor 6
6133,6176,201876_at,4.73e-09,5.34e-10,7.4744994,12.337832,0.93217122,PON2,paraoxonase 2
6134,6177,1558693_s_at,4.73e-09,5.34e-10,7.4744153,12.337513,0.76852246,GLMP,glycosylated lysosomal membrane protein
6136,6179,46665_at,4.77e-09,5.39e-10,7.4720376,12.328487,0.82441425,SEMA4C,semaphorin 4C
6141,6184,224793_s_at,4.81e-09,5.45e-10,7.4694603,12.318703,0.87382963,TGFBR1,transforming growth factor beta receptor 1
6142,6185,208361_s_at,4.84e-09,5.47e-10,7.4681506,12.313731,0.85363678,POLR3D,RNA polymerase III subunit D
6144,6187,211368_s_at,4.89e-09,5.53e-10,7.4654862,12.303616,2.70597553,CASP1,caspase 1
6149,6192,203238_s_at,4.94e-09,5.6e-10,7.4622624,12.291378,1.74150935,NOTCH3,notch 3
6150,6193,202940_at,4.95e-09,5.61e-10,7.4619158,12.290062,0.91987725,WNK1,WNK lysine deficient protein kinase 1
6152,6195,210334_x_at,4.99e-09,5.65e-10,7.4596851,12.281594,1.38000829,BIRC5,baculoviral IAP repeat containing 5
6155,6199,223700_at,5.01e-09,5.68e-10,7.4582684,12.276216,2.3539984,MND1,meiotic nuclear divisions 1
6157,6201,1554110_at,5.02e-09,5.69e-10,7.4578618,12.274672,1.09889068,CDCP1,CUB domain containing protein 1
6167,6213,211101_x_at,5.11e-09,5.81e-10,7.4527607,12.255307,0.73321843,LILRA2,leukocyte immunoglobulin like receptor A2
6168,6215,215888_at,5.13e-09,5.83e-10,7.4514569,12.250358,1.27744609,PDS5B,PDS5 cohesin associated factor B
6170,6217,213520_at,5.15e-09,5.86e-10,7.4503404,12.246119,0.60679835,RECQL4,RecQ like helicase 4
6172,6219,205366_s_at,5.17e-09,5.88e-10,7.4492355,12.241924,1.71555057,HOXB6,homeobox B6
6173,6220,207610_s_at,5.17e-09,5.88e-10,7.4492215,12.241871,2.0701538,ADGRE2,adhesion G protein-coupled receptor E2
6184,6231,202370_s_at,5.23e-09,5.97e-10,7.445597,12.228112,0.83312525,CBFB,core-binding factor beta subunit
6186,6233,1554195_a_at,5.28e-09,6.02e-10,7.4433953,12.219754,1.42719755,C5orf46,chromosome 5 open reading frame 46
6194,6241,221701_s_at,5.33e-09,6.08e-10,7.440627,12.209245,0.89758632,STRA6,stimulated by retinoic acid 6
6195,6242,209803_s_at,5.33e-09,6.08e-10,7.4405661,12.209013,1.9009189,PHLDA2,pleckstrin homology like domain family A member 2
6196,6243,228499_at,5.34e-09,6.1e-10,7.4397621,12.205961,1.02431451,PFKFB4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
6197,6244,214501_s_at,5.34e-09,6.1e-10,7.4397456,12.205899,0.70310673,H2AFY,H2A histone family member Y
6201,6248,241762_at,5.37e-09,6.14e-10,7.4381068,12.199677,1.06706956,FBXO32,F-box protein 32
6205,6252,202976_s_at,5.43e-09,6.22e-10,7.4349106,12.187544,1.56608874,RHOBTB3,Rho related BTB domain containing 3
6215,6262,228558_at,5.49e-09,6.29e-10,7.4316318,12.175097,0.69136781,C14orf80,chromosome 14 open reading frame 80
6221,6268,207165_at,5.59e-09,6.41e-10,7.426954,12.157339,3.29682323,HMMR,hyaluronan mediated motility receptor
6223,6270,201040_at,5.6e-09,6.42e-10,7.426414,12.155289,0.85596713,GNAI2,G protein subunit alpha i2
6224,6271,203748_x_at,5.6e-09,6.42e-10,7.426407,12.155263,0.84420681,RBMS1,RNA binding motif single stranded interacting protein 1
6227,6274,201530_x_at,5.63e-09,6.46e-10,7.4248662,12.149413,0.88533909,LOC101928634///SENP3-EIF4A1///SNORD10///SNORA48///SNORA67///EIF4A1,"uncharacterized LOC101928634///SENP3-EIF4A1 readthrough (NMD candidate)///small nucleolar RNA, C/D box 10///small nucleolar RNA, H/ACA box 48///small nucleolar RNA, H/ACA box 67///eukaryotic translation initiation factor 4A1"
6230,6277,206662_at,5.68e-09,6.52e-10,7.4223027,12.139682,1.57999738,GLRX,glutaredoxin
6231,6278,210041_s_at,5.69e-09,6.54e-10,7.4217607,12.137624,0.96865145,PGM3,phosphoglucomutase 3
6234,6282,242451_x_at,5.71e-09,6.56e-10,7.4207983,12.133971,0.54877606,RPS19,ribosomal protein S19
6237,6285,239196_at,5.72e-09,6.58e-10,7.4199501,12.130751,1.71650341,ANKRD22,ankyrin repeat domain 22
6240,6288,221499_s_at,5.78e-09,6.65e-10,7.4174444,12.121239,0.7853317,STX16,syntaxin 16
6243,6291,218660_at,5.79e-09,6.66e-10,7.4168423,12.118953,0.72460744,DYSF,dysferlin
6246,6294,238840_at,5.81e-09,6.69e-10,7.4155376,12.114,1.09557743,LRRFIP1,LRR binding FLII interacting protein 1
6252,6300,236044_at,5.91e-09,6.81e-10,7.4109823,12.096707,1.83273096,PLPP4,phospholipid phosphatase 4
6253,6301,1555785_a_at,5.96e-09,6.87e-10,7.4086959,12.088028,1.12577951,XRN1,5'-3' exoribonuclease 1
6254,6302,225620_at,5.97e-09,6.89e-10,7.4081717,12.086038,0.74932118,RAB35,"RAB35, member RAS oncogene family"
6262,6310,1570061_at,6.03e-09,6.96e-10,7.4055053,12.075916,0.57005825,RAB7A,"RAB7A, member RAS oncogene family"
6265,6313,234411_x_at,6.06e-09,7e-10,7.4037148,12.069119,0.67697479,CD44,CD44 molecule (Indian blood group)
6266,6314,207850_at,6.07e-09,7.01e-10,7.4035385,12.06845,2.39571568,CXCL3,C-X-C motif chemokine ligand 3
6268,6316,226810_at,6.07e-09,7.01e-10,7.4033406,12.067698,1.11902731,OGFRL1,opioid growth factor receptor like 1
6269,6317,218251_at,6.08e-09,7.02e-10,7.4030434,12.06657,0.88959428,MID1IP1,MID1 interacting protein 1
6271,6319,219394_at,6.1e-09,7.05e-10,7.4021234,12.063078,0.50410304,PGS1,phosphatidylglycerophosphate synthase 1
6272,6320,203617_x_at,6.11e-09,7.06e-10,7.401551,12.060905,0.57933395,ELK1,"ELK1, ETS transcription factor"
6275,6323,238760_at,6.13e-09,7.09e-10,7.4006269,12.057397,0.89630687,YARS,tyrosyl-tRNA synthetase
6278,6327,211003_x_at,6.18e-09,7.16e-10,7.3981185,12.047875,1.47191109,TGM2,transglutaminase 2
6280,6329,228303_at,6.22e-09,7.2e-10,7.3963312,12.04109,1.39920411,GALNT6,polypeptide N-acetylgalactosaminyltransferase 6
6281,6330,222088_s_at,6.24e-09,7.22e-10,7.3957276,12.038799,1.86736095,SLC2A14///SLC2A3,solute carrier family 2 member 14///solute carrier family 2 member 3
6282,6331,1552277_a_at,6.24e-09,7.23e-10,7.3955072,12.037962,0.92242234,MSANTD3,Myb/SANT DNA binding domain containing 3
6284,6333,223988_x_at,6.25e-09,7.24e-10,7.3952195,12.03687,0.61187591,METTL17,methyltransferase like 17
6289,6338,1569600_at,6.29e-09,7.29e-10,7.3932559,12.029416,0.8454662,DLEU2,deleted in lymphocytic leukemia 2 (non-protein coding)
6291,6340,221203_s_at,6.33e-09,7.34e-10,7.3914068,12.022397,0.55618811,YEATS2,YEATS domain containing 2
6293,6342,222411_s_at,6.35e-09,7.37e-10,7.3905148,12.019011,0.93430466,SSR3,signal sequence receptor subunit 3
6299,6348,216977_x_at,6.44e-09,7.48e-10,7.3865234,12.003859,0.81139441,SNRPA1,small nuclear ribonucleoprotein polypeptide A'
6300,6349,218852_at,6.45e-09,7.49e-10,7.3860168,12.001936,1.11159692,PPP2R3C,protein phosphatase 2 regulatory subunit B''gamma
6311,6360,201418_s_at,6.59e-09,7.67e-10,7.3801311,11.979594,1.00480332,SOX4,SRY-box 4
6313,6362,1555004_a_at,6.6e-09,7.68e-10,7.3796274,11.977681,1.06328883,RBL1,RB transcriptional corepressor like 1
6315,6364,226670_s_at,6.65e-09,7.74e-10,7.3775891,11.969944,1.41875291,PABPC1L,poly(A) binding protein cytoplasmic 1 like
6318,6367,1557080_s_at,6.7e-09,7.8e-10,7.3754398,11.961785,2.04676788,ITGBL1,integrin subunit beta like 1
6321,6370,212917_x_at,6.73e-09,7.85e-10,7.3740254,11.956416,1.12358189,RECQL,RecQ like helicase
6322,6371,241716_at,6.75e-09,7.87e-10,7.3732262,11.953382,2.78389952,HSPD1,heat shock protein family D (Hsp60) member 1
6323,6372,226288_s_at,6.78e-09,7.9e-10,7.3722998,11.949866,0.70805926,NLGN2,neuroligin 2
6326,6375,207857_at,6.79e-09,7.92e-10,7.3714943,11.946808,1.33465331,LILRA2,leukocyte immunoglobulin like receptor A2
6331,6380,212160_at,6.84e-09,7.98e-10,7.3696703,11.939885,0.71708424,XPOT,exportin for tRNA
6336,6385,226390_at,6.86e-09,8.02e-10,7.3683646,11.934928,1.12341399,STARD4,StAR related lipid transfer domain containing 4
6339,6388,219869_s_at,6.9e-09,8.07e-10,7.3667553,11.928819,1.28820394,SLC39A8,solute carrier family 39 member 8
6341,6390,205546_s_at,6.91e-09,8.07e-10,7.366601,11.928234,0.69551473,TYK2,tyrosine kinase 2
6343,6392,238022_at,6.92e-09,8.09e-10,7.3659267,11.925674,2.13589325,CRNDE,colorectal neoplasia differentially expressed (non-protein coding)
6345,6394,211535_s_at,6.94e-09,8.11e-10,7.3653168,11.923359,1.02435277,FGFR1,fibroblast growth factor receptor 1
6346,6395,213910_at,6.97e-09,8.15e-10,7.3641012,11.918745,1.11562633,IGFBP7,insulin like growth factor binding protein 7
6351,6401,214637_at,7.01e-09,8.21e-10,7.3621147,11.911204,0.7060301,OSM,oncostatin M
6355,6405,226264_at,7.02e-09,8.23e-10,7.3616635,11.909491,1.22564583,SUSD1,sushi domain containing 1
6356,6406,236107_at,7.07e-09,8.29e-10,7.3597264,11.902138,1.20699818,UBE2Z,ubiquitin conjugating enzyme E2 Z
6357,6407,212159_x_at,7.09e-09,8.31e-10,7.3591253,11.899857,0.62868267,AP2A2,adaptor related protein complex 2 alpha 2 subunit
6362,6412,216950_s_at,7.14e-09,8.37e-10,7.3571127,11.892217,2.2709651,FCGR1CP///FCGR1B///FCGR1A,"Fc fragment of IgG receptor Ic, pseudogene///Fc fragment of IgG receptor Ib///Fc fragment of IgG receptor Ia"
6363,6413,220252_x_at,7.14e-09,8.38e-10,7.3569322,11.891532,0.91705953,CXorf21,chromosome X open reading frame 21
6369,6419,229773_at,7.2e-09,8.46e-10,7.3544117,11.881964,1.27976123,SNAP23,synaptosome associated protein 23
6370,6420,215722_s_at,7.21e-09,8.47e-10,7.3541117,11.880826,0.77768553,SNRPA1,small nuclear ribonucleoprotein polypeptide A'
6371,6422,207177_at,7.22e-09,8.48e-10,7.3538136,11.879694,1.52163189,PTGFR,prostaglandin F receptor
6373,6424,212358_at,7.22e-09,8.48e-10,7.3536243,11.878976,0.93418611,CLIP3,CAP-Gly domain containing linker protein 3
6374,6425,204766_s_at,7.22e-09,8.49e-10,7.3534361,11.878261,1.43048593,NUDT1,nudix hydrolase 1
6377,6428,205220_at,7.24e-09,8.51e-10,7.3528905,11.87619,2.3200822,HCAR3,hydroxycarboxylic acid receptor 3
6385,6436,237469_at,7.3e-09,8.6e-10,7.3501462,11.865773,0.58102492,TOP2A,topoisomerase (DNA) II alpha
6387,6438,204441_s_at,7.31e-09,8.61e-10,7.3497117,11.864124,1.00393288,POLA2,"DNA polymerase alpha 2, accessory subunit"
6388,6439,232922_s_at,7.35e-09,8.66e-10,7.348255,11.858595,0.70236737,SLC17A9,solute carrier family 17 member 9
6389,6440,211372_s_at,7.35e-09,8.66e-10,7.3481976,11.858377,1.82359814,IL1R2,interleukin 1 receptor type 2
6392,6443,226334_s_at,7.37e-09,8.69e-10,7.3473096,11.855006,1.26386556,AHSA2,"AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)"
6394,6445,225529_at,7.38e-09,8.71e-10,7.3468425,11.853233,0.72755167,ACAP3,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 3"
6400,6451,209122_at,7.45e-09,8.79e-10,7.3443869,11.843912,1.47818536,PLIN2,perilipin 2
6402,6453,223922_x_at,7.46e-09,8.81e-10,7.3437259,11.841403,2.38792508,MS4A6A,membrane spanning 4-domains A6A
6406,6457,212834_at,7.5e-09,8.86e-10,7.3423342,11.836121,1.27037084,DDX52,DEAD-box helicase 52
6408,6459,229246_at,7.55e-09,8.92e-10,7.3403775,11.828694,0.93893083,SRSF1,serine and arginine rich splicing factor 1
6410,6461,242176_at,7.62e-09,9.01e-10,7.3380335,11.819797,0.99966234,MEF2A,myocyte enhancer factor 2A
6414,6466,203749_s_at,7.67e-09,9.07e-10,7.3360961,11.812443,0.77742334,RARA,retinoic acid receptor alpha
6416,6468,211366_x_at,7.68e-09,9.09e-10,7.3355966,11.810547,2.27718623,CASP1,caspase 1
6420,6472,203940_s_at,7.7e-09,9.11e-10,7.3349755,11.808189,1.25690742,VASH1,vasohibin 1
6421,6473,203936_s_at,7.71e-09,9.13e-10,7.3345364,11.806522,3.96811593,MMP9,matrix metallopeptidase 9
6422,6474,222889_at,7.71e-09,9.14e-10,7.3342617,11.80548,1.10008015,DCLRE1B,DNA cross-link repair 1B
6427,6479,221577_x_at,7.74e-09,9.18e-10,7.333115,11.801127,1.99483412,GDF15,growth differentiation factor 15
6429,6481,223076_s_at,7.8e-09,9.25e-10,7.331062,11.793335,0.57172165,NSUN2,NOP2/Sun RNA methyltransferase family member 2
6432,6484,226705_at,7.86e-09,9.32e-10,7.3290459,11.785682,0.9876278,FGFR1,fibroblast growth factor receptor 1
6433,6485,233254_x_at,7.87e-09,9.33e-10,7.3287425,11.784531,1.63412804,PTEN,phosphatase and tensin homolog
6438,6490,229427_at,7.95e-09,9.43e-10,7.3258979,11.773734,1.14082835,SEMA5A,semaphorin 5A
6441,6494,40020_at,8e-09,9.5e-10,7.3240427,11.766692,0.81731634,CELSR3,cadherin EGF LAG seven-pass G-type receptor 3
6442,6495,1569190_at,8e-09,9.5e-10,7.3239934,11.766505,1.28547385,LOC101927137///SCLT1,uncharacterized LOC101927137///sodium channel and clathrin linker 1
6443,6496,219666_at,8.01e-09,9.51e-10,7.3236784,11.76531,2.47467852,MS4A6A,membrane spanning 4-domains A6A
6445,6498,237183_at,8.09e-09,9.62e-10,7.3208525,11.754584,0.81688506,GALNT5,polypeptide N-acetylgalactosaminyltransferase 5
6448,6501,201141_at,8.12e-09,9.66e-10,7.3196982,11.750203,1.97415127,GPNMB,glycoprotein nmb
6456,6509,203788_s_at,8.24e-09,9.82e-10,7.315492,11.734238,1.51942048,SEMA3C,semaphorin 3C
6458,6511,209970_x_at,8.27e-09,9.85e-10,7.3144724,11.730368,2.41202283,CASP1,caspase 1
6459,6512,224911_s_at,8.28e-09,9.86e-10,7.3142086,11.729367,1.65631455,DCBLD2,"discoidin, CUB and LCCL domain containing 2"
6460,6513,201926_s_at,8.28e-09,9.87e-10,7.3141984,11.729328,1.01244053,CD55,CD55 molecule (Cromer blood group)
6463,6516,215566_x_at,8.31e-09,9.91e-10,7.313019,11.724852,0.51778264,LYPLA2,lysophospholipase II
6466,6519,1557094_at,8.35e-09,9.95e-10,7.3118688,11.720486,0.60265449,LOC100996760,uncharacterized LOC100996760
6467,6520,213150_at,8.35e-09,9.96e-10,7.3118252,11.720321,1.80549904,HOXA10,homeobox A10
6469,6522,222349_x_at,8.51e-09,1.02e-09,7.3066639,11.700732,0.64809168,RNF126P1,ring finger protein 126 pseudogene 1
6470,6523,208683_at,8.53e-09,1.02e-09,7.3059738,11.698112,0.71738672,CAPN2,calpain 2
6474,6527,228047_at,8.57e-09,1.02e-09,7.3045288,11.692628,1.11391475,SNORA72,"small nucleolar RNA, H/ACA box 72"
6480,6533,225946_at,8.74e-09,1.04e-09,7.2991462,11.672199,1.04593612,RASSF8,Ras association domain family member 8
6486,6539,226514_at,8.85e-09,1.06e-09,7.2957381,11.659264,0.50616279,ZNF71,zinc finger protein 71
6487,6540,202583_s_at,8.85e-09,1.06e-09,7.2957164,11.659182,0.52126012,RANBP9,RAN binding protein 9
6490,6543,242077_x_at,8.91e-09,1.07e-09,7.2938081,11.65194,0.55169776,MB21D1,Mab-21 domain containing 1
6491,6544,227863_at,8.91e-09,1.07e-09,7.2937739,11.65181,0.97593911,IFITM10,interferon induced transmembrane protein 10
6494,6547,201736_s_at,8.93e-09,1.07e-09,7.2931125,11.6493,0.59292321,MARCH6,membrane associated ring-CH-type finger 6
6495,6548,1557197_a_at,8.94e-09,1.07e-09,7.292678,11.647651,0.50936172,LGALS3,"lectin, galactoside binding soluble 3"
6496,6549,238226_at,8.94e-09,1.07e-09,7.2925785,11.647273,0.78677825,TMEM255B,transmembrane protein 255B
6498,6551,242701_at,8.96e-09,1.07e-09,7.2921282,11.645564,0.63724403,TBRG1,transforming growth factor beta regulator 1
6502,6555,213175_s_at,9e-09,1.08e-09,7.290725,11.640238,0.98910586,SNRPB,small nuclear ribonucleoprotein polypeptides B and B1
6505,6558,205686_s_at,9.04e-09,1.08e-09,7.2894704,11.635477,1.99389602,CD86,CD86 molecule
6512,6567,219811_at,9.09e-09,1.09e-09,7.2875215,11.628081,0.7141191,MIR1306///DGCR8,microRNA 1306///DGCR8 microprocessor complex subunit
6514,6569,217820_s_at,9.1e-09,1.09e-09,7.2872506,11.627053,1.29097283,ENAH,enabled homolog (Drosophila)
6521,6576,242714_at,9.24e-09,1.11e-09,7.2831007,11.611303,1.12434184,LOC101928429,uncharacterized LOC101928429
6522,6577,1553459_at,9.24e-09,1.11e-09,7.2830092,11.610956,0.57125307,CCDC150,coiled-coil domain containing 150
6524,6579,218296_x_at,9.31e-09,1.12e-09,7.2810433,11.603495,0.53288208,MSTO2P///MSTO1,"misato family member 2, pseudogene///misato 1, mitochondrial distribution and morphology regulator"
6525,6580,207266_x_at,9.35e-09,1.13e-09,7.2798604,11.599006,0.80994422,RBMS1,RNA binding motif single stranded interacting protein 1
6528,6583,223620_at,9.38e-09,1.13e-09,7.2787153,11.59466,2.5881358,GPR34,G protein-coupled receptor 34
6529,6584,212543_at,9.39e-09,1.13e-09,7.2785799,11.594146,1.48939478,AIM1,absent in melanoma 1
6531,6587,203439_s_at,9.62e-09,1.16e-09,7.2721292,11.569666,1.10264008,STC2,stanniocalcin 2
6532,6588,1560659_at,9.62e-09,1.16e-09,7.2720126,11.569223,0.73319108,LINC00342,long intergenic non-protein coding RNA 342
6533,6589,219779_at,9.71e-09,1.17e-09,7.2696587,11.56029,1.2911063,ZFHX4,zinc finger homeobox 4
6537,6593,215012_at,9.78e-09,1.18e-09,7.2674024,11.551728,1.63568022,ZNF451,zinc finger protein 451
6539,6595,200682_s_at,9.83e-09,1.19e-09,7.2660204,11.546483,0.50399217,UBE2L3,ubiquitin conjugating enzyme E2 L3
6546,6602,204775_at,9.98e-09,1.21e-09,7.2618249,11.530562,0.70299149,CHAF1B,chromatin assembly factor 1 subunit B
6550,6606,202212_at,1e-08,1.21e-09,7.2605147,11.52559,0.52803476,PES1,pescadillo ribosomal biogenesis factor 1
6551,6607,229228_at,1.01e-08,1.22e-09,7.2595324,11.521862,1.63990259,LOC401317///CREB5,uncharacterized LOC401317///cAMP responsive element binding protein 5
6552,6609,223510_at,1.01e-08,1.22e-09,7.2586262,11.518423,0.81667847,NRP2,neuropilin 2
6553,6610,206056_x_at,1.01e-08,1.22e-09,7.2581681,11.516685,0.9433356,SPN,sialophorin
6556,6613,219990_at,1.01e-08,1.23e-09,7.2571612,11.512864,2.31228111,E2F8,E2F transcription factor 8
6557,6614,219431_at,1.02e-08,1.23e-09,7.2564619,11.510211,0.58263046,ARHGAP10,Rho GTPase activating protein 10
6559,6616,209868_s_at,1.02e-08,1.23e-09,7.2557845,11.50764,0.81931867,RBMS1,RNA binding motif single stranded interacting protein 1
6560,6617,203436_at,1.02e-08,1.24e-09,7.254731,11.503642,0.66973157,RPP30,ribonuclease P/MRP subunit p30
6563,6620,1568678_s_at,1.03e-08,1.24e-09,7.2538038,11.500124,0.70487092,FGFR1OP,FGFR1 oncogene partner
6564,6621,233025_at,1.03e-08,1.25e-09,7.2529126,11.496742,0.85480641,PDZD2,PDZ domain containing 2
6565,6622,202510_s_at,1.03e-08,1.25e-09,7.2528278,11.49642,1.63573032,TNFAIP2,TNF alpha induced protein 2
6570,6627,209135_at,1.04e-08,1.26e-09,7.2504771,11.4875,0.99491759,ASPH,aspartate beta-hydroxylase
6572,6629,244766_at,1.05e-08,1.27e-09,7.2473685,11.475704,1.77094987,LOC102723773///LOC101060604///LOC101060596///LOC101060386///SMG1P7///NPIPA5///SMG1P3///NPIPB5///SMG1P1///LOC613037///SMG1P5///BOLA2///SMG1P2///NPIPB4///SLC7A5P1///SMG1,"serine/threonine-protein kinase SMG1-like///putative L-type amino acid transporter 1-like protein IMAA///serine/threonine-protein kinase SMG1-like///putative uncharacterized SMG1-like protein///SMG1P7, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 7///nuclear pore complex interacting protein family member A5///SMG1P3, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 3///nuclear pore complex interacting protein family member B5///SMG1P1, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 1///nuclear pore complex interacting protein member///SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5///bolA family member 2///SMG1P2, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 2///nuclear pore complex interacting protein family member B4///solute carrier family 7 member 5 pseudogene 1///SMG1, nonsense mediated mRNA decay associated PI3K related kinase"
6573,6630,214710_s_at,1.06e-08,1.28e-09,7.2458161,11.469813,1.9323896,CCNB1,cyclin B1
6575,6632,227131_at,1.06e-08,1.29e-09,7.244986,11.466664,0.52113839,MAP3K3,mitogen-activated protein kinase kinase kinase 3
6576,6633,200739_s_at,1.06e-08,1.29e-09,7.2449012,11.466342,0.748028,SUMO3,small ubiquitin-like modifier 3
6579,6636,211071_s_at,1.06e-08,1.29e-09,7.2444226,11.464526,2.04151957,MLLT11,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11"
6582,6639,202917_s_at,1.06e-08,1.29e-09,7.2441354,11.463436,3.48827841,S100A8,S100 calcium binding protein A8
6585,6642,1567458_s_at,1.07e-08,1.3e-09,7.2421934,11.456067,0.69758903,RAC1,"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"
6587,6644,223454_at,1.07e-08,1.31e-09,7.2408386,11.450926,1.40276794,CXCL16,C-X-C motif chemokine ligand 16
6588,6645,209043_at,1.08e-08,1.31e-09,7.2407393,11.450549,0.79244486,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1
