,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
3955,207173_x_at,0.07500527,0.0133,3.09,-3.39023,0.744,CDH11,cadherin 11
3964,201041_s_at,0.07536064,0.0134,-3.09,-3.39728,-0.516,DUSP1,dual specificity phosphatase 1
3972,219434_at,0.07556066,0.0135,3.08,-3.40201,0.884,TREM1,triggering receptor expressed on myeloid cells 1
3995,207838_x_at,0.07631932,0.0137,-3.07,-3.41801,-0.586,PBXIP1,PBX homeobox interacting protein 1
4006,209739_s_at,0.07699868,0.0138,-3.07,-3.42979,-0.592,PNPLA4,patatin like phospholipase domain containing 4
4012,206632_s_at,0.07718881,0.0139,3.06,-3.43381,0.563,APOBEC3B,apolipoprotein B mRNA editing enzyme catalytic subunit 3B
4026,203030_s_at,0.07759152,0.014,-3.06,-3.44262,-0.536,PTPRN2,"protein tyrosine phosphatase, receptor type N2"
4038,219759_at,0.07789766,0.0141,3.05,-3.44963,0.752,ERAP2,endoplasmic reticulum aminopeptidase 2
4066,212529_at,0.07895794,0.0144,3.04,-3.47089,0.589,LSM12,LSM12 homolog
4085,221841_s_at,0.07931113,0.0145,-3.04,-3.47963,-0.686,KLF4,Kruppel like factor 4
4086,201839_s_at,0.07931113,0.0145,-3.04,-3.47984,-1.21,EPCAM,epithelial cell adhesion molecule
4088,215223_s_at,0.07936843,0.0146,3.04,-3.48107,0.564,LOC100129518///SOD2,"uncharacterized LOC100129518///superoxide dismutase 2, mitochondrial"
4089,213139_at,0.07945316,0.0146,3.03,-3.4824,0.741,SNAI2,snail family transcriptional repressor 2
4093,40472_at,0.07968545,0.0146,3.03,-3.48664,0.543,LPCAT4,lysophosphatidylcholine acyltransferase 4
4132,217165_x_at,0.08064877,0.015,-3.02,-3.50817,-0.606,MT1F,metallothionein 1F
4136,207076_s_at,0.08073308,0.015,-3.02,-3.5103,-0.55,ASS1,argininosuccinate synthase 1
4148,203570_at,0.08161766,0.0152,3.01,-3.52436,0.728,LOXL1,lysyl oxidase like 1
4155,219737_s_at,0.08176407,0.0152,-3.01,-3.52764,-0.518,PCDH9,protocadherin 9
4161,204268_at,0.0822309,0.0154,3.0,-3.53487,0.912,S100A2,S100 calcium binding protein A2
4165,203108_at,0.0822675,0.0154,-3.0,-3.53637,-1.04,GPRC5A,G protein-coupled receptor class C group 5 member A
4190,209395_at,0.08306468,0.0156,2.99,-3.5521,1.48,CHI3L1,chitinase 3 like 1
4191,202307_s_at,0.08306558,0.0156,2.99,-3.55235,0.679,TAP1,"transporter 1, ATP binding cassette subfamily B member"
4199,206953_s_at,0.0837579,0.0158,-2.98,-3.56309,-0.56,ADGRL2,adhesion G protein-coupled receptor L2
4208,205433_at,0.08442519,0.0159,2.98,-3.57287,0.723,BCHE,butyrylcholinesterase
4225,204420_at,0.08532768,0.0162,2.97,-3.58769,0.547,FOSL1,"FOS like 1, AP-1 transcription factor subunit"
4265,201243_s_at,0.08655816,0.0166,-2.95,-3.61168,-0.728,ATP1B1,ATPase Na+/K+ transporting subunit beta 1
4279,212143_s_at,0.08709425,0.0167,2.95,-3.62124,0.529,IGFBP3,insulin like growth factor binding protein 3
4298,209185_s_at,0.08749056,0.0169,-2.94,-3.63028,-0.554,IRS2,insulin receptor substrate 2
4322,207172_s_at,0.08809828,0.0171,2.94,-3.64301,0.821,CDH11,cadherin 11
4332,214321_at,0.08810667,0.0171,-2.93,-3.64546,-0.531,NOV,nephroblastoma overexpressed
4346,205668_at,0.08824384,0.0172,-2.93,-3.65028,-0.561,LY75,lymphocyte antigen 75
4349,204159_at,0.08825725,0.0172,2.93,-3.65099,0.56,CDKN2C,cyclin dependent kinase inhibitor 2C
4354,205066_s_at,0.08843309,0.0173,-2.93,-3.6543,-0.852,ENPP1,ectonucleotide pyrophosphatase/phosphodiesterase 1
4362,210336_x_at,0.08862279,0.0174,-2.93,-3.6584,-0.732,MZF1,myeloid zinc finger 1
4390,210095_s_at,0.08965026,0.0177,2.91,-3.67625,0.54,IGFBP3,insulin like growth factor binding protein 3
4392,203789_s_at,0.08968158,0.0177,2.91,-3.67706,0.571,SEMA3C,semaphorin 3C
4408,201688_s_at,0.09031962,0.0179,-2.91,-3.68803,-0.55,TPD52,tumor protein D52
4413,201842_s_at,0.09068901,0.018,-2.9,-3.69314,-0.539,EFEMP1,EGF containing fibulin like extracellular matrix protein 1
4417,217312_s_at,0.09070399,0.018,2.9,-3.69424,0.55,COL7A1,collagen type VII alpha 1 chain
4426,213176_s_at,0.09086803,0.0181,-2.9,-3.69824,-0.537,LTBP4,latent transforming growth factor beta binding protein 4
4432,219403_s_at,0.09134714,0.0182,2.9,-3.70475,0.524,HPSE,heparanase
4463,202411_at,0.09223826,0.0185,2.89,-3.7218,0.779,IFI27,interferon alpha inducible protein 27
4466,217028_at,0.0922591,0.0185,2.89,-3.72256,0.513,CXCR4,C-X-C motif chemokine receptor 4
4504,203354_s_at,0.09374368,0.019,2.87,-3.74706,0.856,PSD3,pleckstrin and Sec7 domain containing 3
4527,201689_s_at,0.09472423,0.0192,-2.86,-3.76266,-0.556,TPD52,tumor protein D52
4529,212531_at,0.0947293,0.0193,2.86,-3.76316,0.699,LCN2,lipocalin 2
4542,201130_s_at,0.0950312,0.0194,-2.86,-3.76924,-0.612,CDH1,cadherin 1
4577,203417_at,0.0962823,0.0198,2.84,-3.79011,0.854,MFAP2,microfibrillar associated protein 2
4588,210511_s_at,0.09687856,0.02,2.84,-3.79873,0.681,INHBA,inhibin beta A subunit
4591,204734_at,0.0969808,0.02,2.84,-3.8005,0.926,KRT15,keratin 15
4612,209031_at,0.0971165,0.0201,-2.83,-3.80661,-0.865,CADM1,cell adhesion molecule 1
4624,203556_at,0.09737127,0.0202,-2.83,-3.81168,-0.556,ZHX2,zinc fingers and homeoboxes 2
4631,209074_s_at,0.09791418,0.0204,-2.83,-3.81889,-0.984,FAM107A,family with sequence similarity 107 member A
4639,209496_at,0.09815316,0.0204,-2.82,-3.82297,-0.524,RARRES2,retinoic acid receptor responder 2
4685,214845_s_at,0.10066657,0.0212,2.8,-3.85826,0.639,CALU,calumenin
4693,205569_at,0.10067752,0.0212,2.8,-3.86008,0.518,LAMP3,lysosomal associated membrane protein 3
4694,206715_at,0.10071699,0.0212,2.8,-3.86068,0.526,TFEC,transcription factor EC
4699,200756_x_at,0.10081333,0.0213,2.8,-3.86294,0.594,CALU,calumenin
4704,206582_s_at,0.1008299,0.0213,-2.8,-3.86394,-0.602,ADGRG1,adhesion G protein-coupled receptor G1
4715,208651_x_at,0.10141163,0.0215,-2.79,-3.87206,-1.12,CD24,CD24 molecule
4738,204279_at,0.101663,0.0216,2.79,-3.87942,0.617,PSMB9,proteasome subunit beta 9
4739,211071_s_at,0.101663,0.0216,2.79,-3.87963,0.593,MLLT11,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11"
4747,205624_at,0.10184466,0.0217,2.79,-3.88311,0.747,CPA3,carboxypeptidase A3
4815,208791_at,0.10412584,0.0225,-2.76,-3.92002,-1.57,CLU,clusterin
4822,208650_s_at,0.10418337,0.0226,-2.76,-3.92179,-1.17,CD24,CD24 molecule
4829,202273_at,0.1043245,0.0226,2.76,-3.92473,0.584,PDGFRB,platelet derived growth factor receptor beta
4843,219327_s_at,0.10487418,0.0228,-2.76,-3.93253,-0.603,GPRC5C,G protein-coupled receptor class C group 5 member C
4883,215363_x_at,0.10689008,0.0234,2.74,-3.95982,0.533,FOLH1B///FOLH1,folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1
4890,213285_at,0.10706302,0.0235,-2.74,-3.96287,-0.671,TMEM30B,transmembrane protein 30B
4931,33322_i_at,0.10870574,0.0241,2.72,-3.98644,0.747,SFN,stratifin
4974,211143_x_at,0.11040199,0.0246,-2.71,-4.01058,-0.712,NR4A1,nuclear receptor subfamily 4 group A member 1
4988,203917_at,0.11104618,0.0249,-2.7,-4.0192,-0.612,CXADR,coxsackie virus and adenovirus receptor
5005,201131_s_at,0.11179656,0.0251,-2.7,-4.02931,-1.26,CDH1,cadherin 1
5009,212912_at,0.11199762,0.0252,-2.69,-4.0319,-0.54,RPS6KA2,ribosomal protein S6 kinase A2
5010,213112_s_at,0.11203937,0.0252,2.69,-4.03248,0.525,SQSTM1,sequestosome 1
5016,201690_s_at,0.11232693,0.0253,-2.69,-4.03623,-0.579,TPD52,tumor protein D52
5025,220104_at,0.11264969,0.0254,2.69,-4.04088,0.518,ZC3HAV1,"zinc finger CCCH-type containing, antiviral 1"
5040,209114_at,0.11318576,0.0256,-2.68,-4.04872,-0.78,TSPAN1,tetraspanin 1
5041,209921_at,0.11318576,0.0256,2.68,-4.04897,0.547,SLC7A11,solute carrier family 7 member 11
5054,37892_at,0.11363192,0.0258,2.68,-4.05528,0.794,COL11A1,collagen type XI alpha 1 chain
5084,207961_x_at,0.11503714,0.0263,-2.67,-4.07343,-0.52,MYH11,myosin heavy chain 11
5106,216379_x_at,0.11634025,0.0267,-2.66,-4.08895,-1.26,CD24,CD24 molecule
5108,207375_s_at,0.11637235,0.0267,2.66,-4.08962,0.538,IL15RA,interleukin 15 receptor subunit alpha
5123,202018_s_at,0.11710492,0.0269,-2.65,-4.09879,-0.523,LTF,lactotransferrin
5130,208792_s_at,0.11759049,0.0271,-2.65,-4.1044,-1.19,CLU,clusterin
5131,221710_x_at,0.11759049,0.0271,2.65,-4.10446,0.554,EVA1B,eva-1 homolog B
5197,52255_s_at,0.1204046,0.0281,2.63,-4.14088,0.505,COL5A3,collagen type V alpha 3 chain
5199,202729_s_at,0.1204046,0.0281,2.63,-4.14109,0.771,LTBP1,latent transforming growth factor beta binding protein 1
5228,204560_at,0.12138703,0.0285,2.62,-4.15469,0.704,FKBP5,FK506 binding protein 5
5235,203186_s_at,0.12183891,0.0286,2.62,-4.15971,0.61,S100A4,S100 calcium binding protein A4
5256,206666_at,0.12341857,0.0291,2.61,-4.17649,0.556,GZMK,granzyme K
5270,206796_at,0.12380546,0.0293,2.6,-4.18223,0.507,WISP1,WNT1 inducible signaling pathway protein 1
5272,218717_s_at,0.12383373,0.0293,2.6,-4.18286,0.54,P3H2,prolyl 3-hydroxylase 2
5311,217039_x_at,0.12523433,0.0299,2.59,-4.20131,0.502,ELK2AP,"ELK2A, member of ETS oncogene family, pseudogene"
5320,210424_s_at,0.12556103,0.03,-2.59,-4.20558,-0.56,LOC101930583///GOLGA8B///GOLGA8A,uncharacterized LOC101930583///golgin A8 family member B///golgin A8 family member A
5321,209030_s_at,0.12556171,0.03,-2.59,-4.20587,-0.74,CADM1,cell adhesion molecule 1
5322,33323_r_at,0.12556171,0.03,2.59,-4.20595,0.823,SFN,stratifin
5324,266_s_at,0.12570527,0.03,-2.59,-4.20746,-1.12,CD24,CD24 molecule
5327,204726_at,0.12577384,0.0301,2.59,-4.20856,0.624,CDH13,cadherin 13
5344,202761_s_at,0.12637091,0.0303,-2.58,-4.21642,-0.53,SYNE2,spectrin repeat containing nuclear envelope protein 2
5365,218922_s_at,0.12736836,0.0307,-2.57,-4.2281,-0.543,CERS4,ceramide synthase 4
5376,206503_x_at,0.12785692,0.0309,2.57,-4.23392,0.582,PML,promyelocytic leukemia
5413,202481_at,0.12887232,0.0313,-2.56,-4.24855,-0.52,DHRS3,dehydrogenase/reductase 3
5437,209771_x_at,0.12993213,0.0317,-2.55,-4.2612,-1.29,CD24,CD24 molecule
5446,204163_at,0.1299731,0.0318,2.55,-4.26299,0.775,EMILIN1,elastin microfibril interfacer 1
5455,218975_at,0.13058646,0.032,2.55,-4.26928,0.639,COL5A3,collagen type V alpha 3 chain
5464,204439_at,0.13145634,0.0322,2.54,-4.27748,0.524,IFI44L,interferon induced protein 44 like
5482,213201_s_at,0.13222067,0.0325,2.54,-4.28647,0.524,TNNT1,"troponin T1, slow skeletal type"
5518,209396_s_at,0.13455319,0.0333,2.52,-4.31022,1.02,CHI3L1,chitinase 3 like 1
5523,202917_s_at,0.13491311,0.0334,2.52,-4.31375,0.582,S100A8,S100 calcium binding protein A8
5536,37117_at,0.13528337,0.0336,-2.52,-4.319,-0.521,PRR5-ARHGAP8///ARHGAP8,PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8
5567,211527_x_at,0.13636128,0.0341,-2.51,-4.33213,-0.577,VEGFA,vascular endothelial growth factor A
5587,204482_at,0.13762169,0.0345,-2.5,-4.34475,-0.568,CLDN5,claudin 5
5622,210084_x_at,0.1389302,0.0351,2.49,-4.36024,0.75,TPSAB1,tryptase alpha/beta 1
5639,218261_at,0.13957109,0.0353,-2.49,-4.36775,-0.584,AP1M2,adaptor related protein complex 1 mu 2 subunit
5669,209369_at,0.14091311,0.0359,-2.48,-4.38241,-0.536,ANXA3,annexin A3
5672,200628_s_at,0.14118046,0.0359,2.48,-4.3848,0.542,WARS,tryptophanyl-tRNA synthetase
5679,201005_at,0.14139731,0.036,-2.47,-4.38753,-0.808,CD9,CD9 molecule
5682,202023_at,0.14161904,0.0361,-2.47,-4.38959,-0.719,EFNA1,ephrin A1
5699,202465_at,0.14210009,0.0364,2.47,-4.39636,0.62,PCOLCE,procollagen C-endopeptidase enhancer
5782,212671_s_at,0.14503932,0.0376,2.45,-4.43023,0.63,LOC100509457///HLA-DQA2///HLA-DQA1,"HLA class II histocompatibility antigen, DQ alpha 1 chain-like///major histocompatibility complex, class II, DQ alpha 2///major histocompatibility complex, class II, DQ alpha 1"
5796,206023_at,0.14556591,0.0379,2.44,-4.43617,0.533,NMU,neuromedin U
5846,210715_s_at,0.14785032,0.0388,-2.43,-4.4599,-0.722,SPINT2,"serine peptidase inhibitor, Kunitz type 2"
5857,203936_s_at,0.14811322,0.0389,2.43,-4.46349,0.688,MMP9,matrix metallopeptidase 9
5879,209260_at,0.14893927,0.0393,2.42,-4.47263,1.03,SFN,stratifin
5882,202869_at,0.14904107,0.0393,2.42,-4.4738,0.623,OAS1,2'-5'-oligoadenylate synthetase 1
5901,221529_s_at,0.14996082,0.0397,-2.41,-4.48309,-0.525,PLVAP,plasmalemma vesicle associated protein
5907,201117_s_at,0.15032378,0.0399,-2.41,-4.48663,-0.615,CPE,carboxypeptidase E
5923,213125_at,0.15120727,0.0402,2.41,-4.4949,0.631,OLFML2B,olfactomedin like 2B
5929,202704_at,0.15121493,0.0402,-2.41,-4.49594,-0.502,TOB1,"transducer of ERBB2, 1"
6036,216782_at,0.15551151,0.0421,-2.38,-4.54075,-0.667,,
6039,202437_s_at,0.15554657,0.0422,2.38,-4.54151,0.55,CYP1B1,cytochrome P450 family 1 subfamily B member 1
6060,202728_s_at,0.15599561,0.0424,2.37,-4.54793,0.628,LTBP1,latent transforming growth factor beta binding protein 1
6091,206481_s_at,0.15747157,0.0431,-2.36,-4.56186,-0.634,LDB2,LIM domain binding 2
6127,221524_s_at,0.15913685,0.0438,-2.35,-4.57789,-0.841,RRAGD,Ras related GTP binding D
6182,205683_x_at,0.16182543,0.0449,2.34,-4.60296,0.537,TPSAB1,tryptase alpha/beta 1
6275,209032_s_at,0.16535703,0.0466,-2.32,-4.63867,-0.502,CADM1,cell adhesion molecule 1
6287,208161_s_at,0.16576075,0.0468,2.31,-4.64285,0.566,ABCC3,ATP binding cassette subfamily C member 3
6295,205239_at,0.16589418,0.0469,2.31,-4.6448,0.531,AREG,amphiregulin
6300,218180_s_at,0.16629442,0.047,-2.31,-4.64792,-0.726,EPS8L2,EPS8 like 2
6310,218186_at,0.16701471,0.0473,-2.31,-4.65381,-0.639,RAB25,"RAB25, member RAS oncogene family"
6429,202554_s_at,0.17162589,0.0495,-2.28,-4.69828,-0.629,GSTM3,glutathione S-transferase mu 3
6430,215382_x_at,0.1716985,0.0496,2.28,-4.69893,0.518,TPSAB1,tryptase alpha/beta 1
