,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
4673,238214_at,2.86e-10,2.45e-11,8.2829464,15.400996,1.12631221,LRRC69,leucine rich repeat containing 69
4674,211573_x_at,2.86e-10,2.45e-11,8.2828122,15.40049,1.73488003,TGM2,transglutaminase 2
4675,226380_at,2.87e-10,2.45e-11,-8.2823454,15.398727,-1.39672559,PTPN21,"protein tyrosine phosphatase, non-receptor type 21"
4676,203404_at,2.88e-10,2.46e-11,-8.2813982,15.395151,-1.09332839,ARMCX2,"armadillo repeat containing, X-linked 2"
4677,219065_s_at,2.88e-10,2.46e-11,8.281212,15.394448,1.17487651,DPY30///MEMO1,"dpy-30, histone methyltransferase complex regulatory subunit///mediator of cell motility 1"
4678,214862_x_at,2.88e-10,2.46e-11,-8.2812079,15.394433,-1.65573927,TET1,tet methylcytosine dioxygenase 1
4679,226344_at,2.88e-10,2.47e-11,-8.280796,15.392878,-2.46705946,ZMAT1,zinc finger matrin-type 1
4680,201867_s_at,2.88e-10,2.47e-11,-8.2805065,15.391785,-1.6141148,TBL1X,transducin (beta)-like 1X-linked
4681,222041_at,2.88e-10,2.47e-11,-8.280505,15.391779,-0.92697906,OVCA2///DPH1,ovarian tumor suppressor candidate 2///diphthamide biosynthesis 1
4682,1562848_at,2.9e-10,2.48e-11,-8.2793192,15.387302,-0.92115439,IST1,"IST1, ESCRT-III associated factor"
4683,203409_at,2.9e-10,2.48e-11,8.2789672,15.385973,1.42400541,DDB2,damage specific DNA binding protein 2
4684,211385_x_at,2.9e-10,2.49e-11,-8.2786395,15.384736,-1.17667515,SULT1A2,sulfotransferase family 1A member 2
4685,225239_at,2.91e-10,2.49e-11,8.2783244,15.383546,2.57693145,MIR612///NEAT1,microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding)
4686,232530_at,2.91e-10,2.49e-11,8.2779295,15.382055,1.6573107,PLD1,phospholipase D1
4687,225105_at,2.91e-10,2.5e-11,8.2777071,15.381216,3.08384505,C12orf75,chromosome 12 open reading frame 75
4688,1558460_at,2.91e-10,2.5e-11,8.2776539,15.381015,0.61880348,ABCC5,ATP binding cassette subfamily C member 5
4689,219872_at,2.91e-10,2.5e-11,8.2776138,15.380864,1.33816993,FAM198B,family with sequence similarity 198 member B
4690,213997_at,2.91e-10,2.5e-11,-8.2773515,15.379873,-1.76313657,FAM189A1,family with sequence similarity 189 member A1
4691,236883_at,2.92e-10,2.5e-11,8.2769346,15.378299,1.30895576,,
4692,213571_s_at,2.92e-10,2.51e-11,8.276711,15.377455,0.96674184,EIF4E2,eukaryotic translation initiation factor 4E family member 2
4693,204727_at,2.94e-10,2.53e-11,8.2746385,15.36963,1.18195718,WDHD1,WD repeat and HMG-box DNA binding protein 1
4694,204047_s_at,2.94e-10,2.53e-11,-8.2744467,15.368906,-1.28632648,PHACTR2,phosphatase and actin regulator 2
4695,1558293_at,2.95e-10,2.53e-11,-8.2740824,15.36753,-1.28838463,KIAA1107,KIAA1107
4696,214058_at,2.95e-10,2.53e-11,-8.2740051,15.367238,-1.21373319,MYCL,v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog
4697,201193_at,2.95e-10,2.54e-11,8.2734169,15.365018,0.80710637,IDH1,"isocitrate dehydrogenase (NADP(+)) 1, cytosolic"
4698,221820_s_at,2.97e-10,2.55e-11,-8.2721813,15.360352,-0.72651815,KAT8,lysine acetyltransferase 8
4699,226776_at,2.97e-10,2.55e-11,-8.2720985,15.36004,-1.48560797,ENY2,"ENY2, transcription and export complex 2 subunit"
4700,228399_at,2.97e-10,2.55e-11,-8.2719358,15.359425,-1.14000517,OSR1,odd-skipped related transciption factor 1
4701,201091_s_at,2.97e-10,2.56e-11,8.2714565,15.357616,1.27565463,CBX3,chromobox 3
4702,211725_s_at,3e-10,2.58e-11,8.2687769,15.347498,2.26643626,BID,BH3 interacting domain death agonist
4703,216271_x_at,3e-10,2.58e-11,8.2686902,15.34717,0.70614633,SYDE1,synapse defective Rho GTPase homolog 1
4704,212553_at,3.01e-10,2.59e-11,-8.2675946,15.343033,-0.87422208,RPRD2,regulation of nuclear pre-mRNA domain containing 2
4705,228282_at,3.02e-10,2.6e-11,-8.2667709,15.339923,-1.0520023,MFSD8,major facilitator superfamily domain containing 8
4706,212944_at,3.02e-10,2.6e-11,-8.2667613,15.339887,-1.687238,SLC5A3,solute carrier family 5 member 3
4707,231348_s_at,3.03e-10,2.61e-11,-8.2660599,15.337238,-1.76158215,LMO3,LIM domain only 3
4708,1554806_a_at,3.03e-10,2.61e-11,-8.2660477,15.337192,-0.93247273,FBXO8,F-box protein 8
4709,1563467_at,3.04e-10,2.62e-11,8.2650176,15.333302,1.30290335,,
4710,208656_s_at,3.05e-10,2.63e-11,-8.26443,15.331083,-0.76136639,CCNI,cyclin I
4711,203968_s_at,3.07e-10,2.64e-11,8.2624796,15.323719,1.97153182,CDC6,cell division cycle 6
4712,218583_s_at,3.08e-10,2.65e-11,-8.2616168,15.32046,-0.60511943,DCUN1D1,defective in cullin neddylation 1 domain containing 1
4713,211432_s_at,3.09e-10,2.66e-11,8.2609278,15.317859,0.73925539,TYRO3,TYRO3 protein tyrosine kinase
4714,218239_s_at,3.09e-10,2.66e-11,8.2606861,15.316946,0.83497889,GTPBP4,GTP binding protein 4
4715,212483_at,3.09e-10,2.66e-11,-8.2605539,15.316446,-0.78657222,NIPBL,"NIPBL, cohesin loading factor"
4716,207390_s_at,3.09e-10,2.67e-11,8.2603797,15.315789,1.17212977,SMTN,smoothelin
4717,235240_at,3.09e-10,2.67e-11,-8.2603196,15.315562,-0.74814835,ATXN3,ataxin 3
4718,214109_at,3.09e-10,2.67e-11,-8.2602061,15.315133,-1.313014,LRBA,LPS responsive beige-like anchor protein
4719,202386_s_at,3.11e-10,2.69e-11,-8.2583193,15.308008,-0.88563669,KIAA0430,KIAA0430
4720,212186_at,3.11e-10,2.69e-11,8.2582295,15.307669,0.61660421,ACACA,acetyl-CoA carboxylase alpha
4721,203362_s_at,3.13e-10,2.7e-11,8.2571087,15.303436,3.10500851,MAD2L1,MAD2 mitotic arrest deficient-like 1 (yeast)
4722,202331_at,3.13e-10,2.7e-11,-8.2568696,15.302533,-0.83927779,BCKDHA,"branched chain keto acid dehydrogenase E1, alpha polypeptide"
4723,235450_at,3.13e-10,2.7e-11,-8.2566856,15.301838,-1.26047055,FBXL4,F-box and leucine rich repeat protein 4
4724,1555486_a_at,3.13e-10,2.71e-11,8.2565114,15.30118,1.05114552,PRR5L,proline rich 5 like
4725,244368_x_at,3.14e-10,2.72e-11,-8.2553912,15.29695,-0.78810635,SUGT1,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone"
4726,209427_at,3.15e-10,2.72e-11,8.2550197,15.295547,1.20534424,SMTN,smoothelin
4727,211256_x_at,3.15e-10,2.72e-11,8.2547114,15.294382,0.77688241,BTN2A1,butyrophilin subfamily 2 member A1
4728,212880_at,3.15e-10,2.73e-11,-8.2542726,15.292725,-0.77692427,WDR7,WD repeat domain 7
4729,205211_s_at,3.17e-10,2.75e-11,8.2525584,15.286251,0.68000849,RIN1,Ras and Rab interactor 1
4730,201373_at,3.2e-10,2.77e-11,8.2504899,15.278439,1.02192266,PLEC,plectin
4731,222212_s_at,3.2e-10,2.77e-11,-8.2504726,15.278374,-0.78189561,CERS2,ceramide synthase 2
4732,235421_at,3.2e-10,2.77e-11,8.2503532,15.277923,1.58797737,MAP3K8,mitogen-activated protein kinase kinase kinase 8
4733,1562612_at,3.2e-10,2.77e-11,8.2501935,15.277319,0.88095403,,
4734,225808_at,3.21e-10,2.78e-11,-8.249462,15.274557,-0.58630413,METTL23,methyltransferase like 23
4735,223211_at,3.21e-10,2.78e-11,-8.2492869,15.273895,-0.96133434,HACL1,2-hydroxyacyl-CoA lyase 1
4736,201450_s_at,3.21e-10,2.78e-11,8.2489953,15.272794,1.2612352,TIA1,TIA1 cytotoxic granule-associated RNA binding protein
4737,229444_at,3.21e-10,2.78e-11,-8.2489695,15.272697,-1.16062429,LOC101929243,uncharacterized LOC101929243
4738,218065_s_at,3.21e-10,2.79e-11,-8.2487671,15.271932,-0.62387527,TMEM9B,TMEM9 domain family member B
4739,225592_at,3.24e-10,2.81e-11,8.2468671,15.264756,0.83738414,NRM,nurim (nuclear envelope membrane protein)
4740,228142_at,3.24e-10,2.81e-11,-8.2466389,15.263894,-1.31497842,UQCR10,"ubiquinol-cytochrome c reductase, complex III subunit X"
4741,224497_x_at,3.25e-10,2.82e-11,-8.2459751,15.261387,-1.16242486,HSD17B14,hydroxysteroid 17-beta dehydrogenase 14
4742,242611_at,3.26e-10,2.83e-11,8.2446032,15.256205,1.18154397,,
4743,210146_x_at,3.27e-10,2.84e-11,8.2436078,15.252446,2.51974868,LILRB2,leukocyte immunoglobulin like receptor B2
4744,222073_at,3.29e-10,2.85e-11,-8.2424172,15.247948,-3.42136095,COL4A3,collagen type IV alpha 3 chain
4745,214727_at,3.29e-10,2.86e-11,8.2419051,15.246014,1.02951941,BRCA2,"BRCA2, DNA repair associated"
4746,1556630_at,3.32e-10,2.88e-11,-8.2401952,15.239556,-1.34255427,CASC2,cancer susceptibility candidate 2 (non-protein coding)
4747,235515_at,3.32e-10,2.88e-11,-8.2397639,15.237926,-1.52668079,SYNE4,spectrin repeat containing nuclear envelope family member 4
4748,244663_at,3.33e-10,2.89e-11,-8.2386706,15.233797,-1.96266292,ZNF431,zinc finger protein 431
4749,217850_at,3.33e-10,2.9e-11,8.2385649,15.233397,0.93349082,SNORD19B///GNL3,"small nucleolar RNA, C/D box 19B///G protein nucleolar 3"
4750,211000_s_at,3.33e-10,2.9e-11,-8.2383959,15.232759,-1.42312096,IL6ST,interleukin 6 signal transducer
4751,227892_at,3.33e-10,2.9e-11,-8.2383718,15.232668,-2.16247193,PRKAA2,protein kinase AMP-activated catalytic subunit alpha 2
4752,202690_s_at,3.34e-10,2.9e-11,8.238245,15.232189,1.15139642,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide
4753,206091_at,3.34e-10,2.9e-11,8.2380462,15.231438,1.66856186,MATN3,matrilin 3
4754,1569241_a_at,3.35e-10,2.91e-11,8.2368772,15.227022,1.44029588,ZNF93,zinc finger protein 93
4755,219353_at,3.35e-10,2.92e-11,-8.2365574,15.225814,-1.02319316,NHLRC2,NHL repeat containing 2
4756,242191_at,3.36e-10,2.92e-11,8.2360375,15.22385,2.05851044,,
4757,221737_at,3.37e-10,2.93e-11,8.2351926,15.220658,0.68227166,GNA12,G protein subunit alpha 12
4758,200853_at,3.39e-10,2.95e-11,8.2333974,15.213877,1.1188692,H2AFZ,H2A histone family member Z
4759,1552705_at,3.4e-10,2.96e-11,-8.2331009,15.212757,-1.30966935,DUSP19,dual specificity phosphatase 19
4760,206055_s_at,3.4e-10,2.96e-11,8.2329861,15.212323,0.9291156,SNRPA1,small nuclear ribonucleoprotein polypeptide A'
4761,213500_at,3.41e-10,2.97e-11,-8.2322624,15.209589,-1.02446512,,
4762,234989_at,3.41e-10,2.97e-11,8.2318229,15.207929,2.41490296,MIR612///NEAT1,microRNA 612///nuclear paraspeckle assembly transcript 1 (non-protein coding)
4763,202335_s_at,3.42e-10,2.98e-11,-8.2314173,15.206397,-0.78092421,UBE2B,ubiquitin conjugating enzyme E2 B
4764,201577_at,3.43e-10,2.99e-11,8.2302313,15.201916,1.28347688,NME1,NME/NM23 nucleoside diphosphate kinase 1
4765,226864_at,3.43e-10,2.99e-11,-8.2298565,15.200501,-2.23459993,PKIA,"protein kinase (cAMP-dependent, catalytic) inhibitor alpha"
4766,201469_s_at,3.43e-10,2.99e-11,8.2298327,15.200411,0.98761051,SHC1,SHC adaptor protein 1
4767,218511_s_at,3.44e-10,3e-11,-8.229592,15.199501,-0.7367037,PNPO,pyridoxamine 5'-phosphate oxidase
4768,226346_at,3.45e-10,3.01e-11,8.228688,15.196086,0.79104858,MEX3A,mex-3 RNA binding family member A
4769,232918_at,3.45e-10,3.01e-11,8.2280626,15.193723,0.79634955,MIR4435-2HG,MIR4435-2 host gene
4770,231686_at,3.46e-10,3.02e-11,-8.2277252,15.192449,-0.67065495,GATM,glycine amidinotransferase
4771,213422_s_at,3.47e-10,3.03e-11,8.2267074,15.188604,1.35452195,MXRA8,matrix remodeling associated 8
4772,1553683_s_at,3.49e-10,3.05e-11,-8.2252025,15.182918,-1.06879171,FBXL14,F-box and leucine rich repeat protein 14
4773,203883_s_at,3.49e-10,3.05e-11,-8.2250177,15.18222,-0.94289312,RAB11FIP2,RAB11 family interacting protein 2
4774,227243_s_at,3.5e-10,3.06e-11,-8.2242407,15.179285,-1.0327651,EBF3,early B-cell factor 3
4775,210473_s_at,3.51e-10,3.06e-11,-8.2238317,15.177739,-1.8710248,ADGRA3,adhesion G protein-coupled receptor A3
4776,204485_s_at,3.51e-10,3.06e-11,-8.2237371,15.177382,-1.6116219,TOM1L1,target of myb1 like 1 membrane trafficking protein
4777,231736_x_at,3.51e-10,3.06e-11,-8.2237301,15.177356,-1.98666791,MGST1,microsomal glutathione S-transferase 1
4778,201056_at,3.51e-10,3.06e-11,-8.2236812,15.177171,-0.88680699,GOLGB1,golgin B1
4779,231234_at,3.52e-10,3.08e-11,8.2226477,15.173266,1.33747694,CTSC,cathepsin C
4780,236660_at,3.52e-10,3.08e-11,-8.222544,15.172875,-1.91105503,,
4781,227569_at,3.53e-10,3.09e-11,-8.2218234,15.170152,-0.88877753,LNX2,ligand of numb-protein X 2
4782,229268_at,3.53e-10,3.09e-11,8.2213278,15.168279,0.90017723,OTULIN,OTU deubiquitinase with linear linkage specificity
4783,1557521_a_at,3.55e-10,3.11e-11,8.2201875,15.163971,1.26339746,,
4784,1569815_x_at,3.56e-10,3.11e-11,8.2196933,15.162104,0.61654607,STRN,striatin
4785,225284_at,3.56e-10,3.12e-11,-8.2190933,15.159837,-0.86071623,DNAJC3,DnaJ heat shock protein family (Hsp40) member C3
4786,209124_at,3.57e-10,3.12e-11,8.2185776,15.157889,1.26345568,MYD88,myeloid differentiation primary response 88
4787,219851_at,3.59e-10,3.14e-11,-8.2168969,15.151538,-0.92983082,ZNF613,zinc finger protein 613
4788,204161_s_at,3.6e-10,3.15e-11,-8.2163952,15.149643,-1.62687698,ENPP4,ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative)
4789,238337_s_at,3.6e-10,3.15e-11,8.2160639,15.148391,0.64595537,DNAJC21,DnaJ heat shock protein family (Hsp40) member C21
4790,215518_at,3.6e-10,3.15e-11,-8.2160325,15.148272,-1.89609762,STXBP5L,syntaxin binding protein 5 like
4791,237627_at,3.61e-10,3.16e-11,-8.2153866,15.145832,-1.1873313,,
4792,212480_at,3.61e-10,3.16e-11,-8.2152355,15.145261,-0.76983429,SPECC1L,sperm antigen with calponin homology and coiled-coil domains 1 like
4793,228476_at,3.63e-10,3.18e-11,-8.2139676,15.14047,-1.11579741,CCDC191,coiled-coil domain containing 191
4794,225471_s_at,3.63e-10,3.19e-11,-8.2134407,15.138479,-1.36693209,AKT2,AKT serine/threonine kinase 2
4795,226737_at,3.64e-10,3.19e-11,-8.2130604,15.137043,-0.87851098,SLC25A42,solute carrier family 25 member 42
4796,223504_at,3.64e-10,3.19e-11,-8.2130128,15.136863,-1.30478176,DNAJC27,DnaJ heat shock protein family (Hsp40) member C27
4797,227203_at,3.64e-10,3.19e-11,-8.2127681,15.135938,-1.13923125,FBXL17,F-box and leucine rich repeat protein 17
4798,225810_at,3.64e-10,3.2e-11,-8.2125044,15.134942,-0.60027383,MTMR10,myotubularin related protein 10
4799,227441_s_at,3.65e-10,3.21e-11,-8.211611,15.131566,-2.00864961,ANKS1B,ankyrin repeat and sterile alpha motif domain containing 1B
4800,202193_at,3.66e-10,3.21e-11,-8.2112881,15.130346,-1.3819564,LIMK2,LIM domain kinase 2
4801,205002_at,3.66e-10,3.21e-11,-8.2110954,15.129618,-0.97928766,AHDC1,AT-hook DNA binding motif containing 1
4802,212805_at,3.67e-10,3.22e-11,8.21034,15.126763,1.49088985,PRUNE2,prune homolog 2
4803,225937_at,3.68e-10,3.24e-11,-8.2091411,15.122233,-1.26983892,CUX1,cut like homeobox 1
4804,223655_at,3.68e-10,3.24e-11,8.209104,15.122093,1.69058838,CD163L1,CD163 molecule like 1
4805,223422_s_at,3.68e-10,3.24e-11,-8.2090739,15.121979,-1.45388849,ARHGAP24,Rho GTPase activating protein 24
4806,238896_at,3.68e-10,3.24e-11,8.2090448,15.121869,0.76991089,ST3GAL2,"ST3 beta-galactoside alpha-2,3-sialyltransferase 2"
4807,210906_x_at,3.68e-10,3.24e-11,-8.2089995,15.121698,-1.91391966,AQP4,aquaporin 4
4808,215387_x_at,3.69e-10,3.24e-11,8.208717,15.12063,1.1733472,,
4809,242680_at,3.7e-10,3.25e-11,-8.2078827,15.117478,-2.43419853,AVPR1A,arginine vasopressin receptor 1A
4810,201319_at,3.7e-10,3.26e-11,8.2077575,15.117005,0.53565282,MYL12A,myosin light chain 12A
4811,201452_at,3.71e-10,3.26e-11,-8.2072133,15.114948,-0.99282316,RHEB,Ras homolog enriched in brain
4812,215030_at,3.71e-10,3.26e-11,-8.2070408,15.114296,-0.88963259,GRSF1,G-rich RNA sequence binding factor 1
4813,213313_at,3.71e-10,3.27e-11,-8.2068698,15.11365,-0.95686141,RABGAP1,RAB GTPase activating protein 1
4814,204510_at,3.72e-10,3.28e-11,8.2061181,15.11081,2.18369322,CDC7,cell division cycle 7
4815,204112_s_at,3.74e-10,3.29e-11,8.2049971,15.106573,1.56131359,HNMT,histamine N-methyltransferase
4816,238514_at,3.74e-10,3.29e-11,-8.2048647,15.106073,-0.87772604,TMEM25,transmembrane protein 25
4817,223183_at,3.75e-10,3.31e-11,-8.2036822,15.101605,-1.14647955,AGPAT3,1-acylglycerol-3-phosphate O-acyltransferase 3
4818,242607_at,3.75e-10,3.31e-11,-8.2035855,15.101239,-1.19208824,,
4819,205024_s_at,3.76e-10,3.31e-11,8.2032345,15.099913,1.83103487,RAD51,RAD51 recombinase
4820,210650_s_at,3.76e-10,3.32e-11,-8.2029347,15.09878,-1.75488798,PCLO,piccolo presynaptic cytomatrix protein
4821,225990_at,3.85e-10,3.4e-11,-8.1964286,15.074193,-1.22535301,BOC,"BOC cell adhesion associated, oncogene regulated"
4822,235079_at,3.86e-10,3.4e-11,-8.1962856,15.073652,-2.23888032,ZNF704,zinc finger protein 704
4823,243323_s_at,3.86e-10,3.41e-11,-8.1959246,15.072288,-1.00356855,ZFHX3,zinc finger homeobox 3
4824,206656_s_at,3.86e-10,3.41e-11,-8.1957467,15.071616,-0.9178798,APMAP,adipocyte plasma membrane associated protein
4825,239435_x_at,3.87e-10,3.41e-11,8.1954454,15.070477,0.72991961,SHROOM1,shroom family member 1
4826,209488_s_at,3.88e-10,3.43e-11,-8.1942107,15.065811,-1.39349358,RBPMS,RNA binding protein with multiple splicing
4827,201340_s_at,3.88e-10,3.43e-11,8.1940678,15.06527,1.64138228,ENC1,ectodermal-neural cortex 1
4828,201281_at,3.89e-10,3.44e-11,8.193426,15.062845,0.82070965,ADRM1,adhesion regulating molecule 1
4829,235304_at,3.89e-10,3.44e-11,-8.1932439,15.062157,-1.29749517,,
4830,214268_s_at,3.95e-10,3.49e-11,-8.1893753,15.047535,-0.67463895,MTMR4,myotubularin related protein 4
4831,1553959_a_at,3.95e-10,3.49e-11,8.1892992,15.047248,0.8184843,B3GALT6,"beta-1,3-galactosyltransferase 6"
4832,209655_s_at,3.95e-10,3.5e-11,-8.18908,15.046419,-1.91758267,TMEM47,transmembrane protein 47
4833,206133_at,3.98e-10,3.51e-11,8.1876208,15.040904,1.62339034,XAF1,XIAP associated factor 1
4834,228100_at,3.98e-10,3.52e-11,-8.1872479,15.039495,-1.46080565,PIFO,primary cilia formation
4835,231790_at,3.98e-10,3.52e-11,-8.1872322,15.039435,-1.07918285,DMGDH,dimethylglycine dehydrogenase
4836,230192_at,3.99e-10,3.53e-11,-8.1862396,15.035683,-0.94015482,TRIM13,tripartite motif containing 13
4837,212403_at,4e-10,3.54e-11,-8.1860584,15.034999,-0.78375688,UBE3B,ubiquitin protein ligase E3B
4838,230840_at,4e-10,3.54e-11,-8.1860114,15.034821,-0.97998083,SMIM1,small integral membrane protein 1 (Vel blood group)
4839,212396_s_at,4e-10,3.54e-11,8.1859972,15.034767,0.68962411,EMC1,ER membrane protein complex subunit 1
4840,202705_at,4.01e-10,3.55e-11,8.1849875,15.030951,2.98827467,CCNB2,cyclin B2
4841,215363_x_at,4.02e-10,3.56e-11,8.1840033,15.027231,1.53836238,FOLH1B///FOLH1,folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1
4842,1565577_s_at,4.03e-10,3.57e-11,-8.1833315,15.024692,-1.31728882,,
4843,223114_at,4.05e-10,3.59e-11,-8.1823362,15.020929,-0.6703457,COQ5,"coenzyme Q5, methyltransferase"
4844,230307_at,4.06e-10,3.6e-11,-8.1813479,15.017194,-1.33776325,SLC25A21-AS1,SLC25A21 antisense RNA 1
4845,200762_at,4.08e-10,3.61e-11,8.1803329,15.013357,1.02081697,DPYSL2,dihydropyrimidinase like 2
4846,228958_at,4.08e-10,3.61e-11,-8.1802779,15.013149,-0.89246055,ZNF19,zinc finger protein 19
4847,210878_s_at,4.1e-10,3.64e-11,-8.1786065,15.006831,-1.01353459,KDM3B,lysine demethylase 3B
4848,218976_at,4.12e-10,3.65e-11,8.1773935,15.002246,2.26866189,DNAJC12,DnaJ heat shock protein family (Hsp40) member C12
4849,224916_at,4.16e-10,3.69e-11,8.1749939,14.993175,1.43556364,TMEM173,transmembrane protein 173
4850,203919_at,4.16e-10,3.69e-11,-8.1748146,14.992497,-1.32882181,TCEA2,transcription elongation factor A2
4851,216350_s_at,4.17e-10,3.7e-11,-8.1741423,14.989956,-1.31797203,ZNF10,zinc finger protein 10
4852,229078_s_at,4.18e-10,3.71e-11,-8.1735733,14.987805,-1.24242547,GPALPP1,GPALPP motifs containing 1
4853,1556822_s_at,4.2e-10,3.72e-11,-8.1723512,14.983185,-0.78737752,ZNF837,zinc finger protein 837
4854,221029_s_at,4.2e-10,3.73e-11,8.1718035,14.981115,1.95312089,WNT5B,Wnt family member 5B
4855,223084_s_at,4.21e-10,3.74e-11,-8.1714694,14.979851,-0.69303207,CCNDBP1,cyclin D1 binding protein 1
4856,202345_s_at,4.23e-10,3.76e-11,8.1701994,14.975051,1.95035136,FABP5,fatty acid binding protein 5
4857,1555214_a_at,4.23e-10,3.76e-11,8.1701123,14.974721,0.94768911,CLEC7A,C-type lectin domain family 7 member A
4858,214602_at,4.24e-10,3.77e-11,-8.1694737,14.972307,-1.76007478,COL4A4,collagen type IV alpha 4 chain
4859,210615_at,4.24e-10,3.77e-11,8.1692931,14.971624,0.70181442,NRP1,neuropilin 1
4860,209338_at,4.25e-10,3.78e-11,-8.1684525,14.968446,-0.73193864,TFCP2,transcription factor CP2
4861,206277_at,4.25e-10,3.78e-11,-8.1683364,14.968008,-1.223359,P2RY2,purinergic receptor P2Y2
4862,235031_at,4.26e-10,3.79e-11,-8.1677127,14.96565,-1.3156049,INVS///WSB1,inversin///WD repeat and SOCS box containing 1
4863,228168_at,4.27e-10,3.8e-11,-8.167048,14.963137,-0.93057041,ATP5G3,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C3 (subunit 9)"
4864,212743_at,4.27e-10,3.8e-11,-8.1670265,14.963056,-1.29676925,RCHY1,ring finger and CHY zinc finger domain containing 1
4865,32209_at,4.28e-10,3.81e-11,8.1666447,14.961612,0.75574351,FAM89B,family with sequence similarity 89 member B
4866,219148_at,4.29e-10,3.82e-11,8.1660582,14.959395,4.04570203,PBK,PDZ binding kinase
4867,217655_at,4.29e-10,3.82e-11,8.1658495,14.958606,1.27738392,LOC100127972,uncharacterized LOC100127972
4868,209325_s_at,4.29e-10,3.82e-11,-8.1658408,14.958573,-1.68454693,RGS16,regulator of G-protein signaling 16
4869,235626_at,4.31e-10,3.84e-11,-8.1645099,14.953541,-1.45210073,CAMK1D,calcium/calmodulin dependent protein kinase ID
4870,212111_at,4.31e-10,3.84e-11,-8.1641804,14.952296,-0.85661547,STX12,syntaxin 12
4871,244610_x_at,4.33e-10,3.86e-11,8.1630136,14.947884,1.52132418,,
4872,219922_s_at,4.34e-10,3.87e-11,-8.1624372,14.945705,-1.23960562,LTBP3,latent transforming growth factor beta binding protein 3
4873,226095_s_at,4.35e-10,3.88e-11,-8.161615,14.942597,-0.70445212,ATXN1L,ataxin 1 like
