GeneID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Description
25880	7.41E-02	2.19E-02	0.1765	2.292464	0.4045296	297.11	TMEM186	transmembrane protein 186
9627	7.42E-02	2.19E-02	0.5451	-2.291819	-1.2493518	75.7	SNCAIP	synuclein alpha interacting protein
5704	7.42E-02	2.19E-02	0.2228	2.291714	0.510705	1423.38	PSMC4	"proteasome 26S subunit, ATPase 4"
85365	7.42E-02	2.19E-02	0.1481	2.291499	0.3394772	1681.22	ALG2	"ALG2 alpha-1,3/1,6-mannosyltransferase"
79866	7.43E-02	2.20E-02	0.2623	-2.291092	-0.6010125	250.3	BORA	BORA aurora kinase A activator
54996	7.43E-02	2.20E-02	0.4204	-2.29074	-0.9630411	958.86	MTARC2	mitochondrial amidoxime reducing component 2
53917	7.43E-02	2.20E-02	0.1166	2.290735	0.267099	396.5	RAB24	"RAB24, member RAS oncogene family"
4856	7.43E-02	2.20E-02	0.6062	-2.29081	-1.3886713	767.17	CCN3	cellular communication network factor 3
84939	7.43E-02	2.20E-02	0.1477	-2.290889	-0.3383576	1362.38	PWWP3A	"PWWP domain containing 3A, DNA repair factor"
26768	7.45E-02	2.20E-02	0.2558	2.289916	0.5857239	423.76	SNORA73B	"small nucleolar RNA, H/ACA box 73B"
4173	7.45E-02	2.20E-02	0.4547	2.289716	1.0411899	1187.14	MCM4	minichromosome maintenance complex component 4
100189589	7.45E-02	2.20E-02	0.4467	2.289627	1.0227923	46.6	DCTN1-AS1	DCTN1 antisense RNA 1
482	7.45E-02	2.20E-02	0.4521	-2.289561	-1.035134	53.13	ATP1B2	ATPase Na+/K+ transporting subunit beta 2
494115	7.45E-02	2.21E-02	0.1811	-2.28911	-0.4144505	1554.99	RBMXL1	RBMX like 1
7277	7.45E-02	2.21E-02	0.4963	2.2891	1.1360328	833.88	TUBA4A	tubulin alpha 4a
7324	7.45E-02	2.21E-02	0.1539	2.28926	0.3523112	1368.41	UBE2E1	ubiquitin conjugating enzyme E2 E1
1595	7.45E-02	2.21E-02	0.2031	2.289154	0.4648194	1948.04	CYP51A1	cytochrome P450 family 51 subfamily A member 1
83538	7.45E-02	2.21E-02	0.3288	-2.289251	-0.7527751	113.82	ODAD4	outer dynein arm docking complex subunit 4
20	7.45E-02	2.21E-02	0.3153	2.289006	0.7216213	2958.22	ABCA2	ATP binding cassette subfamily A member 2
25896	7.47E-02	2.21E-02	0.1779	2.288082	0.4070174	1433.74	INTS7	integrator complex subunit 7
51106	7.47E-02	2.21E-02	0.1393	-2.288032	-0.318761	876.23	TFB1M	"transcription factor B1, mitochondrial"
51012	7.48E-02	2.22E-02	0.151	2.287588	0.3454904	1015.71	PRELID3B	PRELI domain containing 3B
105369632	7.49E-02	2.22E-02	0.4442	-2.287063	-1.0159882	20.47	LOC105369632	uncharacterized LOC105369632
3383	7.49E-02	2.22E-02	0.7009	2.286997	1.6029518	2938.21	ICAM1	intercellular adhesion molecule 1
26100	7.49E-02	2.22E-02	0.198	2.286853	0.4527935	1811.48	WIPI2	"WD repeat domain, phosphoinositide interacting 2"
105374985	7.51E-02	2.23E-02	0.4262	-2.285756	-0.9741935	94.22	LOC105374985	
105372481	7.51E-02	2.23E-02	0.1628	2.285705	0.3721821	273.99	ERVK3-1	endogenous retrovirus group K3 member 1
106144538	7.51E-02	2.23E-02	0.4209	2.285609	0.9619782	22.67	KCNK15-AS1	KCNK15 and WISP2 antisense RNA 1
400569	7.52E-02	2.23E-02	0.2434	2.285279	0.5562298	145.68	MED11	mediator complex subunit 11
107985253	7.53E-02	2.23E-02	0.68	-2.284697	-1.5536826	21.49	LOC107985253	uncharacterized LOC107985253
101928140	7.54E-02	2.24E-02	0.2959	2.284149	0.6759768	204.31	PTPRK-AS1	PTPRK antisense RNA 1
80013	7.56E-02	2.24E-02	0.1377	-2.28287	-0.3144178	2099.24	MINDY3	MINDY lysine 48 deubiquitinase 3
285596	7.56E-02	2.24E-02	0.5476	2.282699	1.2498979	210.25	FAM153A	family with sequence similarity 153 member A
200933	7.56E-02	2.25E-02	0.1859	2.282558	0.4244064	487.06	FBXO45	F-box protein 45
105378550	7.57E-02	2.25E-02	0.6389	-2.282459	-1.4583312	18.06	LOC105378550	uncharacterized LOC105378550
153572	7.57E-02	2.25E-02	1.0926	2.282256	2.4935951	131.93	IRX2	iroquois homeobox 2
81537	7.59E-02	2.25E-02	0.3376	2.281108	0.7700993	767.94	SGPP1	sphingosine-1-phosphate phosphatase 1
101927259	7.60E-02	2.26E-02	0.6361	-2.280491	-1.4505916	21	LOC101927259	uncharacterized LOC101927259
51306	7.60E-02	2.26E-02	0.1262	-2.280255	-0.2878741	3143.47	FAM13B	family with sequence similarity 13 member B
64853	7.61E-02	2.26E-02	0.1275	2.279924	0.2906967	2147.24	AIDA	"axin interactor, dorsalization associated"
26509	7.61E-02	2.26E-02	0.3751	2.279908	0.8552288	8284.33	MYOF	myoferlin
7048	7.62E-02	2.26E-02	0.3387	-2.279568	-0.7721471	7236.75	TGFBR2	transforming growth factor beta receptor 2
105378816	7.62E-02	2.26E-02	0.5154	-2.27947	-1.174932	103.76	LOC105378816	uncharacterized LOC105378816
5028	7.62E-02	2.26E-02	0.333	-2.279321	-0.7589381	137.08	P2RY1	purinergic receptor P2Y1
6234	7.62E-02	2.27E-02	0.4677	2.279271	1.0659753	1451.27	RPS28	ribosomal protein S28
23037	7.64E-02	2.27E-02	0.1824	-2.278247	-0.4155237	584.42	PDZD2	PDZ domain containing 2
10517	7.65E-02	2.27E-02	0.4116	-2.277783	-0.9374636	54.67	FBXW10	F-box and WD repeat domain containing 10
100526835	7.65E-02	2.28E-02	0.2546	-2.27723	-0.5797141	206.85	FPGT-TNNI3K	FPGT-TNNI3K readthrough
102724965	7.65E-02	2.28E-02	0.2471	-2.277171	-0.562642	81.74	LOC102724965	uncharacterized LOC102724965
150274	7.65E-02	2.28E-02	0.1835	2.277207	0.4179406	291.65	HSCB	HscB mitochondrial iron-sulfur cluster cochaperone
5093	7.66E-02	2.28E-02	0.2393	2.276747	0.5447865	3441.99	PCBP1	poly(rC) binding protein 1
4212	7.67E-02	2.28E-02	0.5322	-2.276151	-1.2114233	242.85	MEIS2	Meis homeobox 2
4312	7.68E-02	2.29E-02	1.2398	2.275886	2.8217459	21.62	MMP1	matrix metallopeptidase 1
101928994	7.68E-02	2.29E-02	0.76	-2.275674	-1.7294499	24.44	LOC101928994	uncharacterized LOC101928994
101928462	7.68E-02	2.29E-02	0.3524	-2.275637	-0.8019415	1591.65	LOC101928462	uncharacterized LOC101928462
105374454	7.70E-02	2.29E-02	0.4576	-2.274692	-1.0410111	81.56	RASGRP3-AS1	RASGRP3 antisense RNA 1
3069	7.70E-02	2.29E-02	0.1883	2.274671	0.4282765	10850.29	HDLBP	high density lipoprotein binding protein
11059	7.70E-02	2.29E-02	0.1317	-2.274672	-0.2996795	2620.73	WWP1	WW domain containing E3 ubiquitin protein ligase 1
10134	7.71E-02	2.30E-02	0.21	2.274096	0.4776167	4050.21	BCAP31	B cell receptor associated protein 31
125988	7.71E-02	2.30E-02	0.2792	2.273839	0.6348732	149.75	MICOS13	mitochondrial contact site and cristae organizing system subunit 13
205	7.71E-02	2.30E-02	0.3519	2.27377	0.8000386	589.18	AK4	adenylate kinase 4
84164	7.71E-02	2.30E-02	0.1447	2.273504	0.3290108	1503.16	ASCC2	activating signal cointegrator 1 complex subunit 2
29890	7.72E-02	2.30E-02	0.1629	2.27301	0.3702977	1372.9	RBM15B	RNA binding motif protein 15B
55337	7.72E-02	2.30E-02	0.301	2.273013	0.6841981	458.14	SHFL	shiftless antiviral inhibitor of ribosomal frameshifting
112267958	7.72E-02	2.30E-02	0.2874	2.272813	0.6532451	99.49	KLC4-AS1	KLC4 antisense RNA 1
143662	7.72E-02	2.30E-02	0.4854	2.272864	1.1032643	4586.05	MUC15	"mucin 15, cell surface associated"
100529063	7.72E-02	2.30E-02	0.1546	2.272784	0.3513227	1030.43	BCL2L2-PABPN1	BCL2L2-PABPN1 readthrough
10328	7.73E-02	2.31E-02	0.1718	2.272393	0.3903942	501.59	EMC8	ER membrane protein complex subunit 8
105369304	7.73E-02	2.31E-02	0.5904	-2.272315	-1.3414783	14.63	LOC105369304	uncharacterized LOC105369304
26128	7.74E-02	2.31E-02	0.2268	2.272044	0.5153736	1222.67	KIFBP	kinesin family binding protein
105376951	7.74E-02	2.31E-02	0.999	2.271736	2.2693773	14.02	LOC105376951	uncharacterized LOC105376951
107986185	7.74E-02	2.31E-02	0.4218	-2.271771	-0.9582299	19.69	LOC107986185	uncharacterized LOC107986185
107986015	7.74E-02	2.31E-02	0.451	-2.271539	-1.024573	219.82	LOC107986015	uncharacterized LOC107986015
339559	7.75E-02	2.31E-02	0.1745	-2.271258	-0.3964206	196.29	ZFP69	ZFP69 zinc finger protein
80336	7.75E-02	2.31E-02	0.2344	2.271186	0.5323737	851.55	PABPC1L	poly(A) binding protein cytoplasmic 1 like
7113	7.75E-02	2.31E-02	0.4599	2.271072	1.0445464	864.24	TMPRSS2	transmembrane serine protease 2
55	7.75E-02	2.31E-02	0.5093	2.270999	1.1567335	149.81	ACP3	acid phosphatase 3
56888	7.75E-02	2.32E-02	0.1584	2.27078	0.3597658	2371.28	KCMF1	potassium channel modulatory factor 1
5507	7.75E-02	2.32E-02	0.383	-2.270834	-0.8696199	183.78	PPP1R3C	protein phosphatase 1 regulatory subunit 3C
25949	7.76E-02	2.32E-02	0.2245	2.270081	0.5096012	535.54	SYF2	SYF2 pre-mRNA splicing factor
100302141	7.76E-02	2.32E-02	0.4823	2.269949	1.0948526	12.48	MIR1913	microRNA 1913
4723	7.76E-02	2.32E-02	0.1983	2.269934	0.4500971	1507.96	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1
253190	7.76E-02	2.32E-02	0.1512	-2.270022	-0.343125	312.37	SERHL2	serine hydrolase like 2
29803	7.77E-02	2.32E-02	0.1815	2.269362	0.4118962	1498.9	REPIN1	replication initiator 1
255520	7.78E-02	2.33E-02	0.1713	-2.269051	-0.3887101	1312.32	ELMOD2	ELMO domain containing 2
4696	7.78E-02	2.33E-02	0.3519	2.268984	0.7984194	98.86	NDUFA3	NADH:ubiquinone oxidoreductase subunit A3
29098	7.78E-02	2.33E-02	0.2352	2.268831	0.5336339	107.51	RANGRF	RAN guanine nucleotide release factor
105371586	7.79E-02	2.33E-02	0.4016	-2.268394	-0.911023	62.84	FAM78B-AS1	FAM78B antisense RNA 1
488	7.79E-02	2.33E-02	0.1136	2.268434	0.2576271	10431.03	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
22853	7.79E-02	2.33E-02	0.1997	2.268012	0.4529282	2442.01	LMTK2	lemur tyrosine kinase 2
9899	7.79E-02	2.33E-02	0.937	-2.268038	-2.1251494	119.81	SV2B	synaptic vesicle glycoprotein 2B
59271	7.79E-02	2.33E-02	0.2389	2.267926	0.5418742	783.17	EVA1C	eva-1 homolog C
9866	7.80E-02	2.33E-02	0.1424	-2.267779	-0.323038	1753.48	TRIM66	tripartite motif containing 66
283229	7.80E-02	2.34E-02	0.2702	2.267652	0.6126822	121.78	CRACR2B	calcium release activated channel regulator 2B
29903	7.80E-02	2.34E-02	0.2119	2.267643	0.4804048	140.54	CCDC106	coiled-coil domain containing 106
162681	7.81E-02	2.34E-02	0.4007	-2.26675	-0.908313	140.9	C18orf54	chromosome 18 open reading frame 54
100847010	7.82E-02	2.34E-02	0.3701	2.266616	0.8387919	64.3	MIR5581	microRNA 5581
100506681	7.82E-02	2.34E-02	0.3527	-2.266171	-0.7991776	42.88	JARID2-AS1	JARID2 antisense RNA 1
10262	7.83E-02	2.35E-02	0.1857	2.26591	0.4208615	454.63	SF3B4	splicing factor 3b subunit 4
55737	7.83E-02	2.35E-02	0.1218	2.265761	0.2759743	4853.29	VPS35	VPS35 retromer complex component
101929388	7.83E-02	2.35E-02	0.493	-2.265481	-1.1167737	22.16	LOC101929388	uncharacterized LOC101929388
116842	7.84E-02	2.35E-02	0.3008	-2.265215	-0.6813133	67.62	LEAP2	liver enriched antimicrobial peptide 2
664618	7.84E-02	2.35E-02	0.2966	-2.265093	-0.6718306	111.84	HSP90AB4P	"heat shock protein 90 alpha family class B member 4, pseudogene"
107985219	7.84E-02	2.35E-02	0.2001	2.264951	0.4533019	174.36	LOC107985219	uncharacterized LOC107985219
378707	7.84E-02	2.35E-02	0.3894	2.264885	0.8820501	16471.13	RN7SL3	RNA component of signal recognition particle 7SL3
81620	7.85E-02	2.35E-02	0.4959	2.264527	1.1229248	119.06	CDT1	chromatin licensing and DNA replication factor 1
7581	7.86E-02	2.36E-02	0.1201	-2.263947	-0.2719099	2807.89	ZNF33A	zinc finger protein 33A
9556	7.86E-02	2.36E-02	0.2338	2.263903	0.5293033	991.41	ATP5MJ	ATP synthase membrane subunit j
8576	7.86E-02	2.36E-02	0.1976	2.263344	0.4472836	695.5	STK16	serine/threonine kinase 16
93621	7.86E-02	2.36E-02	0.1475	2.263615	0.3338266	4370.51	MRFAP1	Morf4 family associated protein 1
441009	7.86E-02	2.36E-02	0.3973	-2.263371	-0.8991598	30.03	CPEB2-DT	CPEB2 divergent transcript
1176	7.86E-02	2.36E-02	0.1675	2.263364	0.3791357	1946.96	AP3S1	adaptor related protein complex 3 subunit sigma 1
100189399	7.86E-02	2.36E-02	0.9393	-2.263507	-2.1260812	25.77	TRK-CTT2-2	tRNA-Lys (anticodon CTT) 2-2
102724660	7.86E-02	2.36E-02	0.3176	-2.263408	-0.7187955	48.21	HILPDA-AS1	HILPDA antisense RNA 1
4010	7.86E-02	2.36E-02	1.1385	-2.263605	-2.5771657	11.53	LMX1B	LIM homeobox transcription factor 1 beta
105378513	7.86E-02	2.36E-02	0.3688	2.263704	0.8347941	98.31	LOC105378513	uncharacterized LOC105378513
79056	7.86E-02	2.36E-02	0.3433	2.263754	0.7771472	943.98	PRRG4	proline rich and Gla domain 4
246330	7.88E-02	2.37E-02	0.2582	2.262184	0.584191	312.5	PELI3	pellino E3 ubiquitin protein ligase family member 3
2319	7.89E-02	2.37E-02	0.2439	2.261788	0.5515786	2832.57	FLOT2	flotillin 2
10670	7.90E-02	2.38E-02	0.1622	2.261114	0.3666707	1679.46	RRAGA	Ras related GTP binding A
101448202	7.91E-02	2.38E-02	0.6858	2.260652	1.5502783	54.43	LOC101448202	uncharacterized LOC101448202
105376736	7.92E-02	2.38E-02	0.331	2.260278	0.748132	36.92	EXOSC10-AS1	EXOSC10 antisense RNA 1
113177	7.92E-02	2.38E-02	0.4472	-2.260189	-1.0108589	25.66	IZUMO4	IZUMO family member 4
8736	7.92E-02	2.38E-02	0.4815	-2.260071	-1.0882649	248.17	MYOM1	myomesin 1
283927	7.92E-02	2.38E-02	0.2446	-2.259709	-0.5527011	176.11	NUDT7	nudix hydrolase 7
3421	7.92E-02	2.38E-02	0.1977	2.259744	0.4467991	385.39	IDH3G	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma
6048	7.93E-02	2.39E-02	0.2216	2.259418	0.5007095	877.58	RNF5	ring finger protein 5
25800	7.93E-02	2.39E-02	0.2605	2.259355	0.5886256	3292.43	SLC39A6	solute carrier family 39 member 6
1361	7.93E-02	2.39E-02	0.4857	-2.259248	-1.0972591	22.44	CPB2	carboxypeptidase B2
283440	7.93E-02	2.39E-02	0.2639	-2.259157	-0.5961245	110.52	ITFG2-AS1	ITFG2 antisense RNA 1
57213	7.94E-02	2.39E-02	0.311	2.258912	0.7024115	338.21	SPRYD7	SPRY domain containing 7
51362	7.95E-02	2.39E-02	0.1156	-2.258179	-0.2609905	1705.08	CDC40	cell division cycle 40
8515	7.96E-02	2.40E-02	0.3098	-2.257753	-0.6993974	175.06	ITGA10	integrin subunit alpha 10
55654	7.96E-02	2.40E-02	0.2126	2.25747	0.4798548	2507.8	TMEM127	transmembrane protein 127
100128340	7.96E-02	2.40E-02	0.4626	-2.257473	-1.0443308	87.75	LOC100128340	uncharacterized LOC100128340
55184	7.96E-02	2.40E-02	0.3446	-2.257369	-0.7778674	469.64	DZANK1	double zinc ribbon and ankyrin repeat domains 1
160287	7.96E-02	2.40E-02	0.4097	-2.257311	-0.9248817	81.18	LDHAL6A	lactate dehydrogenase A like 6A
9819	7.97E-02	2.40E-02	0.2169	-2.256684	-0.4895271	1881.71	TSC22D2	TSC22 domain family member 2
64760	7.97E-02	2.40E-02	0.161	2.256704	0.3632577	875.91	FHIP2B	FHF complex subunit HOOK interacting protein 2B
11232	7.97E-02	2.40E-02	0.1638	-2.256713	-0.3695507	274.9	POLG2	"DNA polymerase gamma 2, accessory subunit"
57530	7.97E-02	2.40E-02	0.4607	2.256614	1.0395922	839.16	CGN	cingulin
57572	7.97E-02	2.40E-02	0.2451	2.256489	0.55307	1949.15	DOCK6	dedicator of cytokinesis 6
3183	7.98E-02	2.41E-02	0.2118	2.256175	0.4779098	11862.24	HNRNPC	heterogeneous nuclear ribonucleoprotein C
160140	7.98E-02	2.41E-02	0.3108	-2.256117	-0.7012154	483.99	C11orf65	chromosome 11 open reading frame 65
105375740	7.98E-02	2.41E-02	0.3811	-2.255816	-0.8596708	74.42	LOC105375740	uncharacterized LOC105375740
158062	8.00E-02	2.41E-02	0.576	-2.254814	-1.2988567	21.27	LCN6	lipocalin 6
440434	8.01E-02	2.42E-02	0.1847	2.254576	0.4163519	479.56	NPEPPSP1	NPEPPS pseudogene 1
1155	8.01E-02	2.42E-02	0.2857	2.254565	0.6441451	430.7	TBCB	tubulin folding cofactor B
246176	8.01E-02	2.42E-02	0.7104	2.254448	1.6014474	15.72	GAS2L2	growth arrest specific 2 like 2
9668	8.01E-02	2.42E-02	0.2123	-2.254503	-0.478652	964.56	ZNF432	zinc finger protein 432
54899	8.01E-02	2.42E-02	0.1649	-2.254096	-0.3717598	3816.53	PXK	PX domain containing serine/threonine kinase like
29781	8.01E-02	2.42E-02	0.1758	2.253905	0.3962359	995.27	NCAPH2	non-SMC condensin II complex subunit H2
100008589	8.02E-02	2.42E-02	0.3087	2.253802	0.6957957	502.6	RNA28SN5	"RNA, 28S ribosomal N5"
57606	8.02E-02	2.42E-02	0.1439	2.253682	0.3242136	2243.45	SLAIN2	SLAIN motif family member 2
103689912	8.02E-02	2.42E-02	0.6966	-2.253734	-1.5698741	35.6	TBX2-AS1	TBX2 antisense RNA 1
107986246	8.02E-02	2.42E-02	0.3811	-2.25347	-0.8587856	107.64	LOC107986246	uncharacterized LOC107986246
102465538	8.02E-02	2.43E-02	0.7934	-2.253031	-1.7874455	14.74	MIR6892	microRNA 6892
23484	8.02E-02	2.42E-02	0.2615	2.253153	0.5891056	1622.11	LEPROTL1	leptin receptor overlapping transcript like 1
101927445	8.02E-02	2.43E-02	0.3236	-2.253121	-0.7291283	77.83	LOC101927445	uncharacterized LOC101927445
23536	8.02E-02	2.43E-02	0.2028	2.253078	0.4568307	1359.84	ADAT1	adenosine deaminase tRNA specific 1
2898	8.02E-02	2.43E-02	0.7656	-2.252966	-1.7249479	316.69	GRIK2	glutamate ionotropic receptor kainate type subunit 2
90271	8.03E-02	2.43E-02	0.4911	2.252781	1.1062671	57.58	OLMALINC	oligodendrocyte maturation-associated long intergenic non-coding RNA
107987071	8.03E-02	2.43E-02	0.8863	2.25247	1.9963295	15.8	LOC107987071	uncharacterized LOC107987071
107985305	8.03E-02	2.43E-02	0.7025	-2.25245	-1.5823154	15.64	CEACAM16-AS1	"CEACAM16, CEACAM19 and PVR antisense RNA 1"
6228	8.03E-02	2.43E-02	0.2144	2.252325	0.4829633	8853.71	RPS23	ribosomal protein S23
107986522	8.04E-02	2.43E-02	0.3423	-2.25203	-0.7708331	43.03	LOC107986522	uncharacterized LOC107986522
107986998	8.05E-02	2.44E-02	0.2746	-2.251511	-0.6183593	57.41	LOC107986998	
51430	8.05E-02	2.44E-02	0.0976	-2.251307	-0.2196487	3000.05	SUCO	SUN domain containing ossification factor
2744	8.05E-02	2.44E-02	0.2146	2.25119	0.4830562	9945.74	GLS	glutaminase
84189	8.06E-02	2.44E-02	0.8844	-2.25065	-1.9904823	25.42	SLITRK6	SLIT and NTRK like family member 6
1477	8.06E-02	2.44E-02	0.1081	2.250591	0.2432641	1113.86	CSTF1	cleavage stimulation factor subunit 1
5810	8.07E-02	2.44E-02	0.1182	2.250317	0.2659387	999.54	RAD1	RAD1 checkpoint DNA exonuclease
100885777	8.07E-02	2.44E-02	0.3036	-2.250112	-0.683108	164.64	PCCA-AS1	PCCA antisense RNA 1
928	8.07E-02	2.44E-02	0.2806	2.250033	0.6313358	8548.71	CD9	CD9 molecule
79947	8.09E-02	2.45E-02	0.1287	2.249275	0.2893821	1450.63	DHDDS	dehydrodolichyl diphosphate synthase subunit
105370832	8.09E-02	2.45E-02	0.6322	-2.249231	-1.421995	14.86	LOC105370832	uncharacterized LOC105370832
107985678	8.09E-02	2.45E-02	0.4619	-2.24876	-1.0386186	500.51	LOC107985678	
285525	8.09E-02	2.45E-02	0.4935	-2.248676	-1.1096752	20.44	YIPF7	Yip1 domain family member 7
22998	8.10E-02	2.46E-02	0.2677	-2.248134	-0.6019152	5743.55	LIMCH1	LIM and calponin homology domains 1
100134938	8.10E-02	2.46E-02	0.369	2.248105	0.829611	709.21	UPK3BL1	uroplakin 3B like 1
25836	8.11E-02	2.46E-02	0.1572	-2.247763	-0.3532805	6193.96	NIPBL	NIPBL cohesin loading factor
344905	8.11E-02	2.46E-02	0.3859	-2.24766	-0.867291	97.22	ATP13A5	ATPase 13A5
27340	8.11E-02	2.46E-02	0.1206	2.24759	0.2710346	2040.73	UTP20	UTP20 small subunit processome component
8314	8.11E-02	2.46E-02	0.1977	2.247462	0.4442953	2013.53	BAP1	BRCA1 associated protein 1
256710	8.11E-02	2.46E-02	0.3684	-2.247516	-0.8279585	132.92	GLIPR1L1	GLIPR1 like 1
10875	8.12E-02	2.46E-02	0.5654	-2.246928	-1.2704995	2072.66	FGL2	fibrinogen like 2
441072	8.12E-02	2.46E-02	0.5093	-2.246852	-1.1443971	22.8	IL6ST-DT	IL6ST divergent transcript
100093630	8.13E-02	2.47E-02	0.3058	2.246278	0.6868472	1342.81	SNHG8	small nucleolar RNA host gene 8
4152	8.13E-02	2.47E-02	0.0906	2.246288	0.203423	1947.77	MBD1	methyl-CpG binding domain protein 1
112268277	8.13E-02	2.47E-02	0.4	-2.246213	-0.8985632	614	LOC112268277	replaced by ID 64754
6165	8.14E-02	2.47E-02	0.2321	2.246024	0.5212864	1302.03	RPL35A	ribosomal protein L35a
283248	8.14E-02	2.47E-02	0.4895	-2.245962	-1.0993161	17.08	RCOR2	REST corepressor 2
55223	8.14E-02	2.47E-02	0.1656	-2.245803	-0.3718993	312.48	TRIM62	tripartite motif containing 62
166968	8.14E-02	2.47E-02	0.1077	-2.245623	-0.2417765	1558.31	MIER3	MIER family member 3
643854	8.14E-02	2.47E-02	0.3048	-2.245388	-0.6844382	128.98	CTAGE9	CTAGE family member 9
114818278	8.14E-02	2.47E-02	0.3436	2.245382	0.7715624	26.55	ZNF71-SMIM17	ZNF71-SMIM17 readthrough (NMD candidate)
10106	8.15E-02	2.48E-02	0.1333	2.245214	0.2993641	7680.08	CTDSP2	CTD small phosphatase 2
1579	8.15E-02	2.48E-02	0.7304	2.24477	1.6395276	57.91	CYP4A11	cytochrome P450 family 4 subfamily A member 11
2624	8.15E-02	2.48E-02	0.3259	-2.244897	-0.731712	75.62	GATA2	GATA binding protein 2
377841	8.15E-02	2.48E-02	0.496	2.244768	1.1134111	35.89	ENTPD8	ectonucleoside triphosphate diphosphohydrolase 8
693201	8.15E-02	2.48E-02	0.496	-2.24486	-1.1134716	48.97	MIR616	microRNA 616
79667	8.16E-02	2.48E-02	0.3756	-2.244363	-0.8428869	326.8	KLF3-AS1	KLF3 antisense RNA 1
3964	8.16E-02	2.48E-02	0.1478	2.244105	0.3316028	2508.89	LGALS8	galectin 8
101927655	8.17E-02	2.49E-02	0.2662	2.243553	0.5971592	86.16	ZASP	
9039	8.17E-02	2.49E-02	0.1878	2.243422	0.4213005	1542.38	UBA3	ubiquitin like modifier activating enzyme 3
9070	8.17E-02	2.49E-02	0.1326	2.243357	0.2974181	1465.04	ASH2L	"ASH2 like, histone lysine methyltransferase complex subunit"
26986	8.18E-02	2.49E-02	0.2856	2.242959	0.6405487	15607.9	PABPC1	poly(A) binding protein cytoplasmic 1
6598	8.19E-02	2.49E-02	0.2902	2.242727	0.6509147	1392.67	SMARCB1	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
54165	8.19E-02	2.49E-02	0.2002	-2.242493	-0.448913	2161.79	DCUN1D1	defective in cullin neddylation 1 domain containing 1
56897	8.19E-02	2.49E-02	0.1504	2.24259	0.3372105	1215.39	WRNIP1	WRN helicase interacting protein 1
7955	8.19E-02	2.49E-02	0.397	-2.242566	-0.8902941	252.55	RNF217-AS1	RNF217 antisense RNA 1 (head to head)
9831	8.19E-02	2.49E-02	0.1554	2.242489	0.3484293	1585.79	ZNF623	zinc finger protein 623
114800	8.19E-02	2.49E-02	0.3561	-2.242209	-0.7983429	589.58	CCDC85A	coiled-coil domain containing 85A
2976	8.19E-02	2.50E-02	0.1568	2.242146	0.3515244	1741.03	GTF3C2	general transcription factor IIIC subunit 2
100126321	8.19E-02	2.50E-02	0.394	2.242006	0.8833168	70.99	MIR922	microRNA 922
136227	8.19E-02	2.50E-02	0.7272	2.241961	1.630385	12.71	COL26A1	collagen type XXVI alpha 1 chain
10827	8.20E-02	2.50E-02	0.1449	-2.241714	-0.3248495	1189.19	FAM114A2	family with sequence similarity 114 member A2
6232	8.20E-02	2.50E-02	0.3174	2.241602	0.7115717	1298.17	RPS27	ribosomal protein S27
93650	8.20E-02	2.50E-02	0.4158	-2.241526	-0.9321323	49.83	ACP4	acid phosphatase 4
105371711	8.20E-02	2.50E-02	0.3883	-2.24114	-0.8702773	57.46	LOC105371711	uncharacterized LOC105371711
64837	8.22E-02	2.51E-02	0.1885	2.240589	0.4223662	303.39	KLC2	kinesin light chain 2
