ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
217716_s_at	0.03693788	4.28e-03	3.82	-2.22519	2.48e-01	SEC61A1	Sec61 translocon alpha 1 subunit
204994_at	0.03695848	4.28e-03	3.82	-2.22653	5.09e-01	MX2	MX dynamin like GTPase 2
211891_s_at	0.03695848	4.28e-03	-3.82	-2.22657	-2.19e-01	LOC101930241///ARHGEF4	rho guanine nucleotide exchange factor 4-like///Rho guanine nucleotide exchange factor 4
212203_x_at	0.0369665	4.29e-03	3.82	-2.22719	2.98e-01	IFITM3	interferon induced transmembrane protein 3
201076_at	0.03699898	4.29e-03	-3.82	-2.22889	-2.50e-01	SNU13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)
203611_at	0.03699898	4.29e-03	-3.82	-2.2289	-2.51e-01	TERF2	telomeric repeat binding factor 2
219574_at	0.03700156	4.30e-03	3.82	-2.23014	5.04e-01	MARCH1	membrane associated ring-CH-type finger 1
209671_x_at	0.03700156	4.30e-03	3.82	-2.23016	3.51e-01	TRAC	T-cell receptor alpha constant
207977_s_at	0.03700156	4.30e-03	-3.82	-2.23046	-6.29e-01	DPT	dermatopontin
200037_s_at	0.03700156	4.30e-03	3.82	-2.23057	2.14e-01	CBX3	chromobox 3
204155_s_at	0.03709447	4.31e-03	-3.82	-2.2336	-3.00e-01	SIK3	SIK family kinase 3
211963_s_at	0.03709447	4.31e-03	3.82	-2.2343	2.30e-01	ARPC5	actin related protein 2/3 complex subunit 5
208737_at	0.03709447	4.31e-03	-3.82	-2.23436	-2.47e-01	ATP6V1G1	ATPase H+ transporting V1 subunit G1
209759_s_at	0.03714155	4.32e-03	-3.82	-2.23615	-7.09e-01	ECI1	enoyl-CoA delta isomerase 1
205173_x_at	0.03714155	4.32e-03	3.82	-2.23647	3.54e-01	CD58	CD58 molecule
205607_s_at	0.03715904	4.33e-03	-3.82	-2.23735	-2.71e-01	SCYL3	SCY1 like pseudokinase 3
206105_at	0.03717835	4.33e-03	3.81	-2.23829	2.16e-01	AFF2	AF4/FMR2 family member 2
202367_at	0.03721981	4.34e-03	-3.81	-2.23984	-2.42e-01	CUX1	cut like homeobox 1
220372_at	0.03723048	4.34e-03	-3.81	-2.24053	-2.28e-01	DNAJC28	DnaJ heat shock protein family (Hsp40) member C28
211015_s_at	0.03725842	4.35e-03	3.81	-2.24171	2.93e-01	HSPA4	heat shock protein family A (Hsp70) member 4
205110_s_at	0.03726617	4.35e-03	-3.81	-2.24232	-4.64e-01	FGF13	fibroblast growth factor 13
201658_at	0.03729435	4.35e-03	-3.81	-2.2435	-2.41e-01	ARL1	ADP ribosylation factor like GTPase 1
220152_at	0.03733896	4.36e-03	-3.81	-2.24513	-4.14e-01	C10orf95	chromosome 10 open reading frame 95
205464_at	0.03736339	4.36e-03	-3.81	-2.2462	-2.75e-01	SCNN1B	sodium channel epithelial 1 beta subunit
213070_at	0.03736637	4.37e-03	-3.81	-2.24668	-2.29e-01	PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
213106_at	0.03738131	4.37e-03	-3.81	-2.24769	-9.68e-01	ATP8A1	ATPase phospholipid transporting 8A1
219335_at	0.03738131	4.37e-03	-3.81	-2.24789	-1.99e-01	ARMCX5	armadillo repeat containing, X-linked 5
203414_at	0.03740339	4.38e-03	3.81	-2.2489	3.16e-01	MMD	monocyte to macrophage differentiation associated
214183_s_at	0.03741292	4.38e-03	-3.81	-2.24969	-2.38e-01	TKTL1	transketolase like 1
214222_at	0.03741292	4.38e-03	-3.81	-2.24995	-2.46e-01	DNAH7	dynein axonemal heavy chain 7
221822_at	0.03743971	4.39e-03	-3.81	-2.25109	-2.40e-01	SGF29	SAGA complex associated factor 29
205412_at	0.03749888	4.39e-03	-3.81	-2.25312	-3.86e-01	ACAT1	acetyl-CoA acetyltransferase 1
213543_at	0.03752765	4.40e-03	-3.80	-2.25431	-6.47e-01	SGCD	sarcoglycan delta
201021_s_at	0.0375382	4.40e-03	-3.80	-2.25506	-2.00e-01	DSTN	destrin, actin depolymerizing factor
201464_x_at	0.0375382	4.41e-03	-3.80	-2.25573	-4.91e-01	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
218449_at	0.0375382	4.41e-03	-3.80	-2.25578	-2.23e-01	UFSP2	UFM1 specific peptidase 2
212482_at	0.03754201	4.41e-03	-3.80	-2.25628	-2.12e-01	RMND5A	required for meiotic nuclear division 5 homolog A
207904_s_at	0.03755869	4.41e-03	3.80	-2.25758	2.19e-01	LNPEP	leucyl and cystinyl aminopeptidase
203738_at	0.03755869	4.41e-03	3.80	-2.25769	1.93e-01	C5orf22	chromosome 5 open reading frame 22
217990_at	0.03755869	4.41e-03	-3.80	-2.25793	-3.63e-01	GMPR2	guanosine monophosphate reductase 2
207487_at	0.03758004	4.42e-03	-3.80	-2.25891	-1.86e-01		
210124_x_at	0.03759529	4.42e-03	3.80	-2.25972	2.14e-01	SEMA4F	ssemaphorin 4F
219269_at	0.03761634	4.43e-03	-3.80	-2.26125	-3.56e-01	HMBOX1	homeobox containing 1
206799_at	0.03761634	4.43e-03	-3.80	-2.26127	-3.02e-01	SCGB1D2	secretoglobin family 1D member 2
216216_at	0.03761634	4.43e-03	-3.80	-2.26148	-2.94e-01	SLIT3	slit guidance ligand 3
200665_s_at	0.03765268	4.44e-03	3.80	-2.26322	3.86e-01	SPARC	secreted protein acidic and cysteine rich
204849_at	0.03765268	4.44e-03	-3.80	-2.26354	-2.88e-01	TCFL5	transcription factor like 5
212727_at	0.03765268	4.44e-03	-3.80	-2.26368	-2.78e-01	DLG3	discs large MAGUK scaffold protein 3
212444_at	0.03765268	4.44e-03	-3.80	-2.26413	-1.34	GPRC5A	G protein-coupled receptor class C group 5 member A
204972_at	0.03765268	4.44e-03	3.80	-2.26445	6.59e-01	OAS2	2'-5'-oligoadenylate synthetase 2
217844_at	0.03768963	4.45e-03	-3.80	-2.26585	-2.98e-01	CTDSP1	CTD small phosphatase 1
212856_at	0.03773059	4.45e-03	-3.80	-2.26737	-2.83e-01	GRAMD4	GRAM domain containing 4
204766_s_at	0.03780793	4.47e-03	3.79	-2.2701	6.68e-01	NUDT1	nudix hydrolase 1
203843_at	0.03780793	4.47e-03	3.79	-2.27027	2.10e-01	RPS6KA3	ribosomal protein S6 kinase A3
209164_s_at	0.03789642	4.48e-03	-3.79	-2.27308	-2.68e-01	CYB561	cytochrome b561
202015_x_at	0.03791844	4.48e-03	-3.79	-2.27407	-2.85e-01	METAP2	methionyl aminopeptidase 2
38487_at	0.03805479	4.50e-03	3.79	-2.27817	4.67e-01	STAB1	stabilin 1
211467_s_at	0.0380617	4.50e-03	-3.79	-2.27875	-4.33e-01	NFIB	nuclear factor I B
208736_at	0.03812559	4.51e-03	3.79	-2.28091	2.35e-01	ARPC3	actin related protein 2/3 complex subunit 3
221213_s_at	0.03812559	4.52e-03	-3.79	-2.28127	-2.47e-01	LOC145783///ZNF280D	uncharacterized LOC145783///zinc finger protein 280D
210552_s_at	0.03815307	4.52e-03	-3.79	-2.28241	-2.45e-01	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1
216063_at	0.03824122	4.53e-03	-3.78	-2.28518	-2.24e-01	HBBP1	hemoglobin subunit beta pseudogene 1
216193_at	0.03843441	4.56e-03	3.78	-2.29078	2.48e-01		
207654_x_at	0.03844078	4.56e-03	3.78	-2.29134	3.32e-01	DR1	down-regulator of transcription 1
217007_s_at	0.03844557	4.56e-03	3.78	-2.29186	3.14e-01	ADAM15	ADAM metallopeptidase domain 15
219599_at	0.03849349	4.57e-03	-3.78	-2.29434	-2.31e-01	EIF4B	eukaryotic translation initiation factor 4B
205649_s_at	0.03849349	4.57e-03	-3.78	-2.29468	-1.88e-01	FGA	fibrinogen alpha chain
212861_at	0.03849349	4.58e-03	3.78	-2.29501	2.59e-01	MFSD5	major facilitator superfamily domain containing 5
219187_at	0.03849349	4.58e-03	-3.78	-2.29585	-3.05e-01	FKBPL	FK506 binding protein like
204581_at	0.03849349	4.58e-03	-3.78	-2.2959	-3.45e-01	CD22	CD22 molecule
212455_at	0.03849349	4.58e-03	-3.78	-2.29611	-2.71e-01	YTHDC1	YTH domain containing 1
209457_at	0.03849349	4.58e-03	3.78	-2.29626	3.70e-01	DUSP5	dual specificity phosphatase 5
219873_at	0.03849349	4.58e-03	-3.78	-2.29627	-4.37e-01	COLEC11	collectin subfamily member 11
208803_s_at	0.03850101	4.58e-03	3.78	-2.29686	2.30e-01	SRP72	signal recognition particle 72
36554_at	0.03857008	4.59e-03	-3.78	-2.2991	-3.44e-01	ASMTL	acetylserotonin O-methyltransferase-like
213212_x_at	0.03859774	4.60e-03	-3.78	-2.30055	-3.38e-01	LOC102724093///GOLGA6L4///GOLGA6L9///GOLGA6L5P	golgin subfamily A member 6-like protein 4///golgin A6 family-like 4///golgin A6 family-like 9///golgin A6 family-like 5, pseudogene
214545_s_at	0.03859774	4.60e-03	-3.77	-2.30062	-2.91e-01	PROSC	proline synthetase cotranscribed homolog (bacterial)
205415_s_at	0.03861549	4.60e-03	3.77	-2.30148	2.94e-01	ATXN3	ataxin 3
201691_s_at	0.03864804	4.61e-03	-3.77	-2.30296	-3.59e-01	TPD52	tumor protein D52
212206_s_at	0.03864804	4.61e-03	-3.77	-2.30313	-4.42e-01	H2AFV	H2A histone family member V
204728_s_at	0.03866378	4.62e-03	3.77	-2.30394	3.17e-01	WDHD1	WD repeat and HMG-box DNA binding protein 1
221935_s_at	0.03869461	4.62e-03	3.77	-2.30515	3.12e-01	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase
204531_s_at	0.03870631	4.62e-03	3.77	-2.306	3.19e-01	BRCA1	BRCA1, DNA repair associated
201619_at	0.03870631	4.63e-03	-3.77	-2.30624	-2.69e-01	PRDX3	peroxiredoxin 3
201872_s_at	0.03882631	4.64e-03	3.77	-2.31009	3.04e-01	ABCE1	ATP binding cassette subfamily E member 1
202958_at	0.03882631	4.64e-03	-3.77	-2.31021	-1.93e-01	PTPN9	protein tyrosine phosphatase, non-receptor type 9
207388_s_at	0.03888398	4.65e-03	3.77	-2.31213	2.31e-01	PTGES	prostaglandin E synthase
211269_s_at	0.03891429	4.66e-03	3.77	-2.31416	3.06e-01	IL2RA	interleukin 2 receptor subunit alpha
47560_at	0.03891429	4.66e-03	-3.77	-2.3143	-2.82e-01	ADGRL1	adhesion G protein-coupled receptor L1
205271_s_at	0.03891429	4.66e-03	-3.77	-2.31447	-3.11e-01	CDK20	cyclin dependent kinase 20
202833_s_at	0.03891429	4.66e-03	3.77	-2.31488	9.63e-01	SERPINA1	serpin family A member 1
214434_at	0.03891429	4.66e-03	-3.77	-2.31496	-5.00e-01	HSPA12A	heat shock protein family A (Hsp70) member 12A
207950_s_at	0.03891429	4.67e-03	-3.77	-2.31534	-3.35e-01	ANK3	ankyrin 3, node of Ranvier (ankyrin G)
219694_at	0.03891429	4.67e-03	3.77	-2.31565	3.20e-01	FAM105A	family with sequence similarity 105 member A
209230_s_at	0.03896328	4.68e-03	-3.76	-2.31733	-6.26e-01	NUPR1	nuclear protein 1, transcriptional regulator
203791_at	0.03902393	4.68e-03	-3.76	-2.31933	-3.74e-01	DMXL1	Dmx like 1
213755_s_at	0.03906105	4.69e-03	3.76	-2.32069	2.83e-01	SKI	SKI proto-oncogene
204417_at	0.03907347	4.69e-03	-3.76	-2.32141	-2.03e-01	GALC	galactosylceramidase
209487_at	0.03908944	4.70e-03	-3.76	-2.32251	-4.09e-01	RBPMS	RNA binding protein with multiple splicing
214121_x_at	0.03908944	4.70e-03	3.76	-2.3226	7.39e-01	PDLIM7	PDZ and LIM domain 7
203714_s_at	0.03921902	4.72e-03	-3.76	-2.32673	-2.80e-01	TBCE	tubulin folding cofactor E
208774_at	0.03921902	4.72e-03	-3.76	-2.32679	-2.18e-01	CSNK1D	casein kinase 1 delta
221243_s_at	0.03927692	4.73e-03	-3.76	-2.32949	-2.01e-01	PRO1596	uncharacterized LOC29013
220184_at	0.03927692	4.73e-03	-3.76	-2.32969	-3.07e-01	NANOG	Nanog homeobox
206173_x_at	0.03927692	4.73e-03	3.76	-2.32982	4.36e-01	GABPB1	GA binding protein transcription factor beta subunit 1
207620_s_at	0.03927692	4.73e-03	3.76	-2.33018	4.81e-01	CASK	calcium/calmodulin dependent serine protein kinase
210896_s_at	0.03927692	4.73e-03	3.76	-2.33024	4.45e-01	ASPH	aspartate beta-hydroxylase
209998_at	0.03928617	4.74e-03	-3.76	-2.33131	-2.96e-01	PIGO	phosphatidylinositol glycan anchor biosynthesis class O
201565_s_at	0.03928617	4.74e-03	-3.75	-2.33185	-4.70e-01	ID2	inhibitor of DNA binding 2, HLH protein
221449_s_at	0.03928617	4.74e-03	-3.75	-2.33228	-2.79e-01	ITFG1	integrin alpha FG-GAP repeat containing 1
214492_at	0.03928617	4.74e-03	-3.75	-2.33232	-3.57e-01	SGCD	sarcoglycan delta
219266_at	0.03928617	4.75e-03	-3.75	-2.33257	-2.58e-01	ZNF350	zinc finger protein 350
202021_x_at	0.03928617	4.75e-03	-3.75	-2.33301	-2.05e-01	EIF1	eukaryotic translation initiation factor 1
220723_s_at	0.03928617	4.75e-03	-3.75	-2.33317	-6.13e-01	CWH43	cell wall biogenesis 43 C-terminal homolog
215185_at	0.03928717	4.75e-03	-3.75	-2.33358	-2.98e-01	LINC00963	long intergenic non-protein coding RNA 963
201555_at	0.03934518	4.76e-03	3.75	-2.33549	2.34e-01	MCM3	minichromosome maintenance complex component 3
221291_at	0.03936269	4.76e-03	3.75	-2.33633	3.89e-01	ULBP2	UL16 binding protein 2
205384_at	0.03941262	4.77e-03	-3.75	-2.33802	-2.87e-01	FXYD1	FXYD domain containing ion transport regulator 1
211259_s_at	0.03945759	4.78e-03	-3.75	-2.33958	-4.26e-01	BMP7	bone morphogenetic protein 7
203827_at	0.03950737	4.79e-03	3.75	-2.34128	4.07e-01	WIPI1	WD repeat domain, phosphoinositide interacting 1
219436_s_at	0.03950737	4.79e-03	-3.75	-2.342	-7.24e-01	EMCN	endomucin
202497_x_at	0.03950737	4.79e-03	3.75	-2.34203	9.25e-01	SLC2A3	solute carrier family 2 member 3
213082_s_at	0.03960614	4.80e-03	-3.75	-2.34521	-4.86e-01	SLC35D2	solute carrier family 35 member D2
218901_at	0.03960614	4.81e-03	-3.75	-2.34565	-5.84e-01	PLSCR4	phospholipid scramblase 4
215140_at	0.03960614	4.81e-03	-3.75	-2.34575	-3.40e-01		
219289_at	0.03960995	4.81e-03	3.75	-2.34624	2.97e-01	HEATR3	HEAT repeat containing 3
217393_x_at	0.03962227	4.81e-03	3.75	-2.34694	2.82e-01	UBE2NL	ubiquitin conjugating enzyme E2 N like (gene/pseudogene)
213462_at	0.0396305	4.81e-03	3.74	-2.34753	4.86e-01	NPAS2	neuronal PAS domain protein 2
200720_s_at	0.03965093	4.82e-03	3.74	-2.34845	2.67e-01	ACTR1A	ARP1 actin-related protein 1 homolog A, centractin alpha
220364_at	0.03965376	4.82e-03	-3.74	-2.3489	-3.96e-01	EPB41L4A-AS2	EPB41L4A antisense RNA 2 (head to head)
207129_at	0.03967566	4.83e-03	-3.74	-2.35008	-3.93e-01	CA5B	carbonic anhydrase 5B
214579_at	0.03967566	4.83e-03	-3.74	-2.35023	-6.27e-01	NIPAL3	NIPA like domain containing 3
211858_x_at	0.03979338	4.84e-03	-3.74	-2.35375	-3.32e-01	GNAS	GNAS complex locus
209247_s_at	0.03979338	4.84e-03	3.74	-2.35405	2.26e-01	ABCF2	ATP binding cassette subfamily F member 2
211521_s_at	0.03981992	4.85e-03	3.74	-2.35512	2.41e-01	CYTH4	cytohesin 4
215071_s_at	0.03984119	4.85e-03	-3.74	-2.35606	-5.94e-01	HIST1H2AC	histone cluster 1, H2ac
214698_at	0.03989844	4.86e-03	3.74	-2.35792	1.83e-01	PTBP3	polypyrimidine tract binding protein 3
221811_at	0.03994967	4.87e-03	-3.74	-2.35996	-4.09e-01	PGAP3	post-GPI attachment to proteins 3
218486_at	0.03994967	4.87e-03	-3.74	-2.36	-2.23e-01	KLF11	Kruppel like factor 11
207622_s_at	0.03996475	4.88e-03	3.74	-2.36077	3.41e-01	ABCF2	ATP binding cassette subfamily F member 2
212153_at	0.04004378	4.89e-03	-3.73	-2.3635	-2.86e-01	POGZ	pogo transposable element with ZNF domain
40273_at	0.04004378	4.89e-03	-3.73	-2.36357	-2.67e-01	SPHK2	sphingosine kinase 2
218845_at	0.04022587	4.91e-03	-3.73	-2.36876	-2.84e-01	DUSP22	dual specificity phosphatase 22
210625_s_at	0.04022587	4.92e-03	-3.73	-2.36901	-4.56e-01	AKAP1	A-kinase anchoring protein 1
207727_s_at	0.04026943	4.92e-03	-3.73	-2.37051	-2.41e-01	MUTYH	mutY DNA glycosylase
212527_at	0.04028991	4.93e-03	3.73	-2.37141	3.59e-01	DESI1	desumoylating isopeptidase 1
211676_s_at	0.04030692	4.93e-03	3.73	-2.37258	2.31e-01	IFNGR1	interferon gamma receptor 1
204634_at	0.04030692	4.93e-03	-3.73	-2.37301	-2.25e-01	NEK4	NIMA related kinase 4
211192_s_at	0.04030692	4.93e-03	3.73	-2.37307	2.47e-01	CD84	CD84 molecule
201927_s_at	0.04030692	4.94e-03	-3.73	-2.37336	-3.05e-01	PKP4	plakophilin 4
200653_s_at	0.04030833	4.94e-03	3.73	-2.37378	2.35e-01	CALM3///CALM2///CALM1	calmodulin 3///calmodulin 2///calmodulin 1
205437_at	0.0403253	4.94e-03	-3.73	-2.37459	-3.43e-01	ZNF211	zinc finger protein 211
203632_s_at	0.04039879	4.95e-03	-3.73	-2.37685	-7.58e-01	GPRC5B	G protein-coupled receptor class C group 5 member B
204192_at	0.04040942	4.96e-03	3.73	-2.3775	4.35e-01	CD37	CD37 molecule
212270_x_at	0.04043997	4.96e-03	-3.73	-2.37865	-2.42e-01	RPL17-C18orf32///SNORD58C///C18orf32///SNORD58A///SNORD58B///RPL17	RPL17-C18orf32 readthrough///small nucleolar RNA, C/D box 58C///chromosome 18 open reading frame 32///small nucleolar RNA, C/D box 58A///small nucleolar RNA, C/D box 58B///ribosomal protein L17
201022_s_at	0.04044814	4.96e-03	-3.72	-2.37924	-2.08e-01	DSTN	destrin, actin depolymerizing factor
216652_s_at	0.0405163	4.97e-03	3.72	-2.38135	3.02e-01	DR1	down-regulator of transcription 1
221021_s_at	0.0405264	4.98e-03	3.72	-2.38199	2.18e-01	CTNNBL1	catenin beta like 1
204527_at	0.04054015	4.98e-03	3.72	-2.38281	3.37e-01	MYO5A	myosin VA
200815_s_at	0.04054015	4.98e-03	3.72	-2.38309	3.74e-01	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1
219252_s_at	0.04054093	4.99e-03	-3.72	-2.38349	-1.85e-01	GEMIN8	gem nuclear organelle associated protein 8
209059_s_at	0.04055902	4.99e-03	-3.72	-2.38433	-2.58e-01	EDF1	endothelial differentiation related factor 1
209744_x_at	0.04064507	5.00e-03	3.72	-2.38689	2.56e-01	ITCH	itchy E3 ubiquitin protein ligase
202193_at	0.0406524	5.00e-03	-3.72	-2.38745	-3.71e-01	LIMK2	LIM domain kinase 2
205071_x_at	0.04068771	5.01e-03	3.72	-2.38877	3.67e-01	XRCC4	X-ray repair cross complementing 4
218443_s_at	0.04068771	5.01e-03	3.72	-2.38922	1.83e-01	DAZAP1	DAZ associated protein 1
218627_at	0.04068771	5.01e-03	3.72	-2.38948	5.62e-01	DRAM1	DNA damage regulated autophagy modulator 1
209012_at	0.04070032	5.02e-03	3.72	-2.39017	3.21e-01	TRIO	trio Rho guanine nucleotide exchange factor
203717_at	0.0408123	5.04e-03	3.72	-2.39385	3.67e-01	DPP4	dipeptidyl peptidase 4
213008_at	0.0408123	5.04e-03	3.72	-2.39404	4.96e-01	FANCI	Fanconi anemia complementation group I
205486_at	0.0408123	5.04e-03	-3.72	-2.39441	-2.47e-01	TESK2	testis-specific kinase 2
218906_x_at	0.0408123	5.04e-03	3.72	-2.39451	3.72e-01	KLC2	kinesin light chain 2
208760_at	0.04085441	5.05e-03	-3.71	-2.39595	-3.94e-01	UBE2I	ubiquitin conjugating enzyme E2 I
212769_at	0.04110256	5.08e-03	3.71	-2.40257	2.48e-01	TLE3	transducin like enhancer of split 3
212192_at	0.04112483	5.08e-03	3.71	-2.40395	3.37e-01	KCTD12	potassium channel tetramerization domain containing 12
217740_x_at	0.04112483	5.09e-03	-3.71	-2.40412	-1.82e-01	SNORD24///SNORD36A///SNORD36B///RPL7A	small nucleolar RNA, C/D box 24///small nucleolar RNA, C/D box 36A///small nucleolar RNA, C/D box 36B///ribosomal protein L7a
210106_at	0.04112483	5.09e-03	-3.71	-2.40437	-3.01e-01	BLOC1S1-RDH5///RDH5	BLOC1S1-RDH5 readthrough///retinol dehydrogenase 5
200728_at	0.04112483	5.09e-03	3.71	-2.40463	2.53e-01	ACTR2	ARP2 actin related protein 2 homolog
202959_at	0.04117384	5.10e-03	-3.71	-2.40623	-2.41e-01	MUT	methylmalonyl-CoA mutase
202895_s_at	0.04118414	5.10e-03	3.71	-2.4071	1.97e-01	SIRPA	signal regulatory protein alpha
211887_x_at	0.04118414	5.10e-03	3.71	-2.40724	3.34e-01	MSR1	macrophage scavenger receptor 1
209877_at	0.04124778	5.11e-03	3.71	-2.40948	7.70e-01	SNCG	synuclein gamma
222062_at	0.04124778	5.11e-03	3.71	-2.40958	5.06e-01	IL27RA	interleukin 27 receptor subunit alpha
204695_at	0.04126205	5.12e-03	3.70	-2.41031	4.27e-01	CDC25A	cell division cycle 25A
222150_s_at	0.04138044	5.13e-03	-3.70	-2.41364	-3.81e-01	GSAP	gamma-secretase activating protein
204576_s_at	0.04138672	5.14e-03	-3.70	-2.41417	-2.47e-01	CLUAP1	clusterin associated protein 1
202329_at	0.04143838	5.14e-03	3.70	-2.41583	2.73e-01	CSK	c-src tyrosine kinase
202770_s_at	0.04152413	5.16e-03	-3.70	-2.41834	-3.09e-01	CCNG2	cyclin G2
207363_at	0.04159841	5.17e-03	-3.70	-2.42055	-2.04e-01	RS1	retinoschisin 1
207604_s_at	0.04162151	5.17e-03	3.70	-2.4215	3.47e-01	SLC4A7	solute carrier family 4 member 7
215928_at	0.04164513	5.18e-03	-3.70	-2.42245	-2.48e-01		
212471_at	0.04166007	5.18e-03	3.70	-2.42331	1.93e-01	AVL9	AVL9 cell migration associated
209822_s_at	0.04166007	5.18e-03	-3.70	-2.42376	-5.28e-01	VLDLR	very low density lipoprotein receptor
202613_at	0.04166007	5.18e-03	3.70	-2.42394	5.01e-01	CTPS1	CTP synthase 1
212959_s_at	0.04168314	5.19e-03	3.70	-2.42488	3.13e-01	GNPTAB	N-acetylglucosamine-1-phosphate transferase alpha and beta subunits
209918_at	0.04173273	5.20e-03	3.69	-2.42648	3.00e-01	GGTLC2	gamma-glutamyltransferase light chain 2
214565_s_at	0.04175228	5.20e-03	-3.69	-2.42734	-2.31e-01	SMR3A///SMR3B	submaxillary gland androgen regulated protein 3A///submaxillary gland androgen regulated protein 3B
218523_at	0.04176954	5.21e-03	-3.69	-2.42814	-5.29e-01	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase
211228_s_at	0.04180239	5.21e-03	-3.69	-2.42964	-2.13e-01	RAD17	RAD17 checkpoint clamp loader component
214679_x_at	0.04180239	5.21e-03	-3.69	-2.42969	-1.77e-01	GNA11	G protein subunit alpha 11
212496_s_at	0.04181415	5.22e-03	-3.69	-2.43049	-3.98e-01	KDM4B	lysine demethylase 4B
219876_s_at	0.04181415	5.22e-03	-3.69	-2.43072	-2.40e-01	GOLGA2P5	golgin A2 pseudogene 5
219562_at	0.04184659	5.22e-03	-3.69	-2.43189	-2.81e-01	RAB26	RAB26, member RAS oncogene family
218239_s_at	0.04186549	5.23e-03	3.69	-2.43273	2.29e-01	GTPBP4	GTP binding protein 4
212124_at	0.04189748	5.23e-03	-3.69	-2.43389	-3.66e-01	ZMIZ1	zinc finger MIZ-type containing 1
204056_s_at	0.04191031	5.24e-03	-3.69	-2.43457	-3.19e-01	MVK	mevalonate kinase
217818_s_at	0.04194019	5.24e-03	3.69	-2.43568	6.19e-01	ARPC4	actin related protein 2/3 complex subunit 4
201491_at	0.04201305	5.25e-03	3.69	-2.43784	3.22e-01	AHSA1	activator of Hsp90 ATPase activity 1
212070_at	0.04202457	5.26e-03	-3.69	-2.43849	-7.95e-01	ADGRG1	adhesion G protein-coupled receptor G1
208455_at	0.04205876	5.26e-03	3.69	-2.4397	2.44e-01	NECTIN1	nectin cell adhesion molecule 1
211303_x_at	0.04206356	5.27e-03	3.69	-2.44033	5.27e-01	FOLH1B	folate hydrolase 1B
213034_at	0.04206356	5.27e-03	-3.69	-2.44056	-3.12e-01	SIK3	SIK family kinase 3
212038_s_at	0.04208412	5.27e-03	3.69	-2.44143	2.50e-01	VDAC1	voltage dependent anion channel 1
61734_at	0.04212451	5.28e-03	3.68	-2.44279	7.41e-01	RCN3	reticulocalbin 3
213938_at	0.04224252	5.30e-03	-3.68	-2.44604	-2.07e-01	ERC2	ELKS/RAB6-interacting/CAST family member 2
59375_at	0.04228433	5.30e-03	-3.68	-2.44743	-2.57e-01	MYO15B	myosin XVB
202590_s_at	0.04230478	5.31e-03	-3.68	-2.44863	-4.26e-01	PDK2	pyruvate dehydrogenase kinase 2
219540_at	0.04230478	5.31e-03	3.68	-2.44892	2.03e-01	ZNF267	zinc finger protein 267
44673_at	0.04230478	5.31e-03	3.68	-2.44904	3.41e-01	SIGLEC1	sialic acid binding Ig like lectin 1
203369_x_at	0.04231255	5.32e-03	3.68	-2.44998	5.15e-01	PDLIM7	PDZ and LIM domain 7
214452_at	0.04231255	5.32e-03	3.68	-2.4501	6.62e-01	BCAT1	branched chain amino acid transaminase 1
217842_at	0.04231255	5.32e-03	-3.68	-2.45036	-2.34e-01	C7orf55-LUC7L2///LUC7L2	C7orf55-LUC7L2 readthrough///LUC7 like 2, pre-mRNA splicing factor
211776_s_at	0.04231255	5.32e-03	3.68	-2.4507	4.43e-01	EPB41L3	erythrocyte membrane protein band 4.1 like 3
205539_at	0.04232109	5.32e-03	-3.68	-2.45135	-2.40e-01	AVIL	advillin
214526_x_at	0.04232109	5.33e-03	-3.68	-2.45165	-1.80e-01	PMS2P1	PMS1 homolog 2, mismatch repair system component pseudogene 1
203870_at	0.04232904	5.33e-03	-3.68	-2.45221	-2.29e-01	USP46	ubiquitin specific peptidase 46
214129_at	0.04235092	5.33e-03	3.68	-2.45332	3.79e-01	LOC101930416///LOC101929792///LOC100996724///PDE4DIP	myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
220607_x_at	0.04235092	5.33e-03	-3.68	-2.45348	-1.79e-01	NELFCD	negative elongation factor complex member C/D
213306_at	0.04240504	5.34e-03	-3.68	-2.45516	-3.03e-01	MPDZ	multiple PDZ domain crumbs cell polarity complex component
220603_s_at	0.04241351	5.35e-03	3.68	-2.45581	3.37e-01	MCTP2	multiple C2 and transmembrane domain containing 2
212841_s_at	0.04241351	5.35e-03	-3.68	-2.4561	-5.48e-01	PPFIBP2	PPFIA binding protein 2
